455    887    7:4:4:1:    4:    Ni[5x3,4]-7:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ni[5x3,4]C4SS)(C[3,3,5]NiCH)2(H)    H(C[3,3,5]NiCC)    0.9301    0.001    10    0.9301    0.0010    10    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Ni[5x3,5,5,7]-7:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ni[5x3,5,5,7]C4SS)(C[3,3,5]NiCH)2(H)    H(C[3,3,5]NiCC)    0.8349    0.060    5    0.8349    0.0600    5    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Ni[5x3,5,5]-7:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](Ni[5x3,5,5]NiC5)(C[3,5]NiCH)(C[5]CHH)(H)    H(C[3,5]NiCC)    0.9497    0.000    8    0.9497    0.0000    8    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Ni[5x3,5]-7:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ni[5x3,5]C4SS)(C[3,3,5]NiCH)2(H)    H(C[3,3,5]NiCC)    0.9591    0.070    20    0.9613    0.0603    30    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Ni[5x3,6]-7:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ni[5x3,6]C4PS)(C[3,3,5]NiCH)2(H)    H(C[3,3,5]NiCC)    0.9800    0.001    10    0.9819    0.0138    21    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[3,3,4,4,5x6]-7:C[3,4,5,6,6]-4:C[4,5,5,3x6]-4:H-1:    C[3,4,5,6,6]-4:    C[3,4,5,6,6](Rh[3,3,4,4,5x6]C3N3)(C[3,4,5,6,6]RhCH)(C[4,5,5,3x6]CCH)(H)    H(C[3,4,5,6,6]RhCC)    0.9581    0.086    12    0.9549    0.0656    20    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[3,3,5,5,3x6]-7:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](Rh[3,3,5,5,3x6]C3N3)(C[3,5]RhCH)(C[5]CHH)(H)    H(C[3,5]RhCC)    0.9552    0.018    12    0.9389    0.0342    16    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[3,3,5,5,6,6]-7:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](Rh[3,3,5,5,6,6]C3HNN)(C[3,5]RhCH)(C[5]CHH)(H)    H(C[3,5]RhCC)    0.9900    0.011    8    0.9767    0.0215    12    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[3,3,5x5]-7:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](Rh[3,3,5x5]C3N3)(C[3,5]RhCH)(C[5]CHH)(H)    H(C[3,5]RhCC)    0.9953    0.036    12    0.9953    0.0360    12    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[3x3,4,4,5,3x6,7]-7:C[3,4,5,6,6]-4:C[4,5,5,3x6]-4:H-1:    C[3,4,5,6,6]-4:    C[3,4,5,6,6](Rh[3x3,4,4,5,3x6,7]RhC3SS)(C[3,4,5,6,6]RhCH)(C[4,5,5,3x6]CCH)(H)    H(C[3,4,5,6,6]RhCC)    0.9233    0.072    8    0.9233    0.0720    8    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[3x3,4,4,5,6,6]-7:C[3,4,5,6,6]-4:C[4,5,5,3x6]-4:H-1:    C[3,4,5,6,6]-4:    C[3,4,5,6,6](Rh[3x3,4,4,5,6,6]C5P)(C[3,4,5,6,6]RhCH)(C[4,5,5,3x6]CCH)(H)    H(C[3,4,5,6,6]RhCC)    0.9502    0.058    12    0.9502    0.0580    12    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[4x3,4,4,7,7]-7:C[3,4,6,6,7]-4:C[4,3x6,7,7]-4:H-1:    C[3,4,6,6,7]-4:    C[3,4,6,6,7](Rh[4x3,4,4,7,7]Cl2RhC3)(C[3,4,6,6,7]RhCC)(C[4,3x6,7,7]CCH)(H)    H(C[3,4,6,6,7]RhCC)    0.9667    0.024    18    0.9728    0.0254    22    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[4x3,4,5,5]-7:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](Rh[4x3,4,5,5]RhC3SS)(C[3,5]RhCH)(C[5]CHH)(H)    H(C[3,5]RhCC)    0.9572    0.048    28    0.9572    0.0480    28    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[4x3,5,5,6]-7:C[3,5,6]-4:C[5,3x6]-4:H-1:    C[3,5,6,6]-4:    C[3,5,6,6](Rh[4x3,5,5,6]Cl2RhC3)(C[3,5,6]RhCC)(C[5,3x6]CCH)(H)    H(C[3,5,6,6]RhCC)    0.9443    0.055    8    0.9443    0.0550    8    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[4x3,5,5]-7:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](Rh[4x3,5,5]RhC3SS)(C[3,5]RhCH)(C[5]CHH)(H)    H(C[3,5]RhCC)    0.9286    0.090    24    0.9497    0.0729    52    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Rh[5x3,5]-7:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Rh[5x3,5]C4NO)(C[3,3,5]RhCH)2(H)    H(C[3,3,5]RhCC)    0.9499    0.001    5    0.9584    0.0146    7    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Ru[4x3,4]-7:C[3,3,5]-4:C[3,4,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ru[4x3,4]RuC4P)(C[3,3,5]Ru2C)(C[3,4,5]RuCC)(H)    H(C[3,3,5]RuCC)    0.9515    0.022    5    0.9515    0.0220    5    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Ru[5x3,5]-7:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ru[5x3,5]C4NN)(C[3,3,5]RuCH)2(H)    H(C[3,3,5]RuCC)    0.9400    0.082    5    0.9400    0.0820    5    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Ru[5x3,7]-7:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ru[5x3,7]C4PP)(C[3,3,5]RuCH)2(H)    H(C[3,3,5]RuCC)    0.9802    0.000    5    0.9802    0.0000    5    0.9580    0.0421    982
455    887    7:4:4:1:    4:    W[3,3x6]-7:C[3,6,6]-4:C[3x6]-4:H-1:    C[3,6,6]-4:    C[3,6,6](W[3,3x6]CN4P)(C[3,6,6]CHW)(C[3x6]CCH)(H)    H(C[3,6,6]CCW)    0.9212    0.064    11    0.9274    0.0719    22    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Y[15x3]-7:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Y[15x3]ClC14)(C[3,3,5]CHY)2(H)    H(C[3,3,5]CCY)    0.9499    0.001    15    0.9499    0.0010    15    0.9580    0.0421    982
455    887    7:4:4:1:    4:    Yb[15x3]-7:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Yb[15x3]SnC14)(C[3,3,5]YbCH)2(H)    H(C[3,3,5]YbCC)    0.9500    0.001    30    0.9500    0.0010    30    0.9580    0.0421    982
455    887    7:5:1:1:    4:    U[4x3]-7:Si[3,3]-5:H-1:H-1:    C[3]-4:    C[3](U[4x3]Si2CN3)(Si[3,3]CCNU)(H)2    H(C[3]SiHU)    0.9986    0.072    24    0.9986    0.0720    24    0.9986    0.0720    24
455    887    8:4:1:1:    4:    Co[6x3]-8:C[3]-4:H-1:H-1:    C[3]-4:    C[3](Co[6x3]C7)(C[3]CoHH)(H)2    H(C[3]CoCH)    0.9799    0.000    8    0.9799    0.0000    8    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Ir[3x3,3x5]-8:C[3,5]-4:H-1:H-1:    C[3]-4:    C[3](Ir[3x3,3x5]BrC6)(C[3,5]IrCH)(H)2    H(C[3]IrCH)    0.9172    0.056    6    0.9172    0.0560    6    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Ir[6x3]-8:C[3]-4:H-1:H-1:    C[3]-4:    C[3](Ir[6x3]C7)(C[3]IrHH)(H)2    H(C[3]IrCH)    0.9474    0.104    8    0.9474    0.1040    8    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Mo[3,3,3x4,3x6]-8:C[3,3]-4:H-1:H-1:    C[3]-4:    C[3](Mo[3,3,3x4,3x6]ClC4OO)(C[3,3]MoCH)(H)2    H(C[3]MoCH)    0.9505    0.001    8    0.9504    0.0010    16    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Mo[3,3,3x4]-8:C[3,3]-4:H-1:H-1:    C[3]-4:    C[3](Mo[3,3,3x4]Cl3C4)(C[3,3]MoCH)(H)2    H(C[3]MoCH)    0.9699    0.001    8    0.9699    0.0010    8    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Mo[3,3,3x6]-8:C[3,3]-4:H-1:H-1:    C[3]-4:    C[3](Mo[3,3,3x6]C4N3)(C[3,3]MoCC)(H)2    H(C[3]MoCH)    0.9823    0.020    16    0.9839    0.0181    20    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Mo[3,3,4,6,6]-8:C[3,3]-4:H-1:H-1:    C[3]-4:    C[3](Mo[3,3,4,6,6]Cl2C4P)(C[3,3]MoCH)(H)2    H(C[3]MoCH)    0.9701    0.001    20    0.9701    0.0010    20    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Mo[3,3,4]-8:C[3,3]-4:H-1:H-1:    C[3]-4:    C[3](Mo[3,3,4]C4NPP)(C[3,3]MoCH)(H)2    H(C[3]MoCH)    0.9701    0.001    8    0.9666    0.0117    22    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Mo[3,3,5,5,6]-8:C[3,3]-4:H-1:H-1:    C[3]-4:    C[3](Mo[3,3,5,5,6]C4NNO)(C[3,3]MoCC)(H)2    H(C[3]MoCH)    0.9567    0.034    28    0.9567    0.0340    28    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Mo[3,3,5]-8:C[3,3]-4:H-1:H-1:    C[3]-4:    C[3](Mo[3,3,5]C4NNO)(C[3,3]MoCH)(H)2    H(C[3]MoCH)    0.9444    0.046    10    0.9714    0.0202    90    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Mo[3,3,5]-8:C[3,3]-4:H-1:H-1:    C[3]-4:    C[3](Mo[3,3,5]C4N3)(C[3,3]MoCH)(H)2    H(C[3]MoCH)    0.9861    0.008    20    0.9714    0.0202    90    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Mo[3,3]-8:C[3,3]-4:H-1:H-1:    C[3]-4:    C[3](Mo[3,3]C4N3)(C[3,3]MoCH)(H)2    H(C[3]MoCH)    0.9586    0.019    14    0.9637    0.0149    26    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Rh[6x3]-8:C[3]-4:H-1:H-1:    C[3]-4:    C[3](Rh[6x3]C6P)(C[3]RhHH)(H)2    H(C[3]RhCH)    1.0045    0.028    12    1.0045    0.0280    12    0.9676    0.0316    352
455    887    8:4:1:1:    4:    Ru[3,3,6,6]-8:C[3]-4:H-1:H-1:    C[3]-4:    C[3](Ru[3,3,6,6]C3O4)(C[3]RuHH)(H)2    H(C[3]RuCH)    0.9397    0.056    8    0.9397    0.0560    8    0.9676    0.0316    352
455    887    8:4:1:1:    4:    W[3,3]-8:C[3]-4:H-1:H-1:    C[3]-4:    C[3](W[3,3]C7)(C[3]HHW)(H)2    H(C[3]CHW)    0.9738    0.004    8    0.9738    0.0040    8    0.9676    0.0316    352
455    887    8:4:1:1:    4:    W[4x3,5]-8:C[3,3]-4:H-1:H-1:    C[3]-4:    C[3](W[4x3,5]C6N)(C[3,3]CHW)(H)2    H(C[3]CHW)    0.9904    0.000    6    0.9632    0.0395    10    0.9676    0.0316    352
455    887    8:4:3:1:    4:    Rh[3x3,6x6]-8:C[3,6,7]-4:C[6,6,7]-3:H-1:    C[3,6,7]-4:    C[3,6,7](Rh[3x3,6x6]C5NN)(C[3,6,7]RhCH)(C[6,6,7]CC)(H)    H(C[3,6,7]RhCC)    0.9999    0.001    12    0.9999    0.0010    12    0.9588    0.0436    187
455    887    8:4:3:1:    4:    Rh[8x3,4,5,7]-8:C[3,4,7,7]-4:C[5,7]-3:H-1:    C[3,5,7]-4:    C[3,5,7](Rh[8x3,4,5,7]Rh3C4)(C[3,4,7,7]RhCH)(C[5,7]CH)(H)    H(C[3,5,7]RhCC)    0.9258    0.057    14    0.9222    0.0540    16    0.9588    0.0436    187
455    887    8:4:3:1:    4:    Rh[8x3,5,5,7,7]-8:C[3,5,7]-4:C[5,7]-3:H-1:    C[3,5,7]-4:    C[3,5,7](Rh[8x3,5,5,7,7]Rh3C4)(C[3,5,7]RhCH)(C[5,7]CH)(H)    H(C[3,5,7]RhCC)    0.9196    0.065    14    0.9220    0.0611    16    0.9588    0.0436    187
455    887    8:4:4:1:    4:    Co[5x3,3x6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[5x3,3x6]C4P3)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9801    0.018    105    0.9801    0.0180    105    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[5x3,4,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[5x3,4,5]Se3C4)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9174    0.068    15    0.9323    0.0575    25    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[5x3,4]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[5x3,4]C4S3)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9301    0.000    5    0.9301    0.0000    5    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[5x3,5,5,6,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[5x3,5,5,6,6]C5SS)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9802    0.000    5    0.9802    0.0000    5    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[5x3,5,6,7]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[5x3,5,6,7]BC5O)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9796    0.000    5    0.9796    0.0000    5    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[5x3,5,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[5x3,5,6]C5SS)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9549    0.026    10    0.9632    0.0242    15    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[5x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[5x3,5]SiC5P)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    1.0013    0.002    10    0.9626    0.0305    28    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[5x3,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[5x3,6]C4P3)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9501    0.000    5    0.9586    0.0145    7    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[6x3,5,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[6x3,5,6]Se2C5)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9799    0.000    10    0.9800    0.0006    15    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[6x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[6x3,5]C5SS)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9800    0.001    10    0.9800    0.0010    10    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[7x3,4]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[7x3,4]MnSe2C4)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9302    0.000    5    0.9302    0.0000    5    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[7x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[7x3,5]NiC4SS)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9801    0.001    20    0.9800    0.0008    41    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Co[7x3]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Co[7x3]CoC4SS)(C[3,3,5]CoCH)2(H)    H(C[3,3,5]CoCC)    0.9999    0.000    5    0.9999    0.0000    5    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Cr[5x3,4]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Cr[5x3,4]Cl3C4)(C[3,3,5]CrCH)2(H)    H(C[3,3,5]CrCC)    0.9397    0.000    5    0.9345    0.0055    10    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Cr[5x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Cr[5x3,5]C5NP)(C[3,3,5]CrCH)2(H)    H(C[3,3,5]CrCC)    0.9494    0.001    10    0.9439    0.0091    14    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Cr[5x3,6,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Cr[5x3,6,6]C4NOS)(C[3,3,5]CrCH)2(H)    H(C[3,3,5]CrCC)    0.9900    0.001    10    0.9784    0.0220    13    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Cr[5x3,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Cr[5x3,6]C4IOO)(C[3,3,5]CrCH)2(H)    H(C[3,3,5]CrCC)    0.9498    0.001    10    0.9510    0.0128    232    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Cr[5x3,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Cr[5x3,6]C4INN)(C[3,3,5]CrCH)2(H)    H(C[3,3,5]CrCC)    0.9427    0.039    15    0.9510    0.0128    232    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Cr[5x3,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Cr[5x3,6]C4NNO)(C[3,3,5]CrCH)2(H)    H(C[3,3,5]CrCC)    0.9501    0.001    25    0.9510    0.0128    232    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Cr[5x3,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Cr[5x3,6]ClC4NN)(C[3,3,5]CrCH)2(H)    H(C[3,3,5]CrCC)    0.9586    0.014    35    0.9510    0.0128    232    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Cr[5x3,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Cr[5x3,6]C5NN)(C[3,3,5]CrCH)2(H)    H(C[3,3,5]CrCC)    0.9513    0.006    125    0.9510    0.0128    232    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,3x5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,3x5]C4P3)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9413    0.011    9    0.9355    0.0094    19    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,3x6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,3x6]C4P3)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9933    0.005    15    0.9933    0.0050    15    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,4,5,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,4,5,5]C5PP)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9796    0.001    5    0.9798    0.0010    6    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,4]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,4]SiC4PP)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9798    0.000    5    0.9623    0.0286    21    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,5,6,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,5,6,6]C4P3)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9500    0.000    5    0.9500    0.0000    5    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,5]C4IPP)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9502    0.000    10    0.9614    0.0236    178    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,5]ClC4PP)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9501    0.001    10    0.9614    0.0236    178    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,5]C4P3)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9442    0.009    35    0.9614    0.0236    178    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,5]C4NPP)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9618    0.022    55    0.9614    0.0236    178    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,5]C5PP)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9697    0.026    59    0.9614    0.0236    178    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,6]C5IP)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    1.0000    0.001    10    0.9765    0.0212    32    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[5x3,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[5x3,6]SiC5P)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9645    0.017    20    0.9765    0.0212    32    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[6x3,5]-8:C[3,3,6]-4:C[3,3,6]-4:H-1:    C[3,3,6]-4:    C[3,3,6](Fe[6x3,5]C5NN)(C[3,3,6]FeCH)2(H)    H(C[3,3,6]FeCC)    0.9481    0.043    6    0.9498    0.0368    10    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[6x3,6]-8:C[3,3,6]-4:C[3,3,6]-4:H-1:    C[3,3,6]-4:    C[3,3,6](Fe[6x3,6]C5NN)(C[3,3,6]FeCH)2(H)    H(C[3,3,6]FeCC)    0.9300    0.001    6    0.9300    0.0010    6    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Fe[6x3]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Fe[6x3]SiC4PP)(C[3,3,5]FeCH)2(H)    H(C[3,3,5]FeCC)    0.9805    0.001    5    0.9805    0.0010    5    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Ir[3,3,3x5]-8:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](Ir[3,3,3x5]BrC4HN)(C[3,5]IrCH)(C[5]CHH)(H)    H(C[3,5]IrCC)    1.0001    0.001    12    0.9800    0.0347    24    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Ir[3,3,5,5]-8:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](Ir[3,3,5,5]BrC4HN)(C[3,5]IrCH)(C[5]CHH)(H)    H(C[3,5]IrCC)    1.0004    0.000    8    1.0004    0.0000    8    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Ir[3x3,3x5]-8:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](Ir[3x3,3x5]BrC6)(C[3,5]IrCH)(C[5]CHH)(H)    H(C[3,5]IrCC)    0.9368    0.020    12    0.9353    0.0209    16    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Ir[4x3,5,5]-8:C[3,5]-4:C[5]-4:H-1:    C[3,5]-4:    C[3,5](Ir[4x3,5,5]IrC4II)(C[3,5]IrCH)(C[5]CHH)(H)    H(C[3,5]IrCC)    0.9297    0.001    8    0.9297    0.0010    8    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Ir[5x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ir[5x3,5]C4INN)(C[3,3,5]IrCH)2(H)    H(C[3,3,5]IrCC)    0.9401    0.000    10    0.9429    0.0130    21    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Ir[5x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Ir[5x3,5]C4NNO)(C[3,3,5]IrCH)2(H)    H(C[3,3,5]IrCC)    0.9401    0.001    10    0.9429    0.0130    21    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Mn[5x3,5]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Mn[5x3,5]C5PP)(C[3,3,5]MnCH)2(H)    H(C[3,3,5]MnCC)    0.9565    0.013    9    0.9554    0.0119    11    0.9624    0.0297    2545
455    887    8:4:4:1:    4:    Mn[5x3,6]-8:C[3,3,5]-4:C[3,3,5]-4:H-1:    C[3,3,5]-4:    C[3,3,5](Mn[5x3,6]C5PP)(C[3,3,5]MnCH)2(H)    H(C[3,3,5]MnCC)    0.9299    0.001    5    0.9299    0.0010    5    0.9624    0.0297    2545
