930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:3:	3:3:1:	4:4:3:	C[6a]-3:C[6]-3:N-3:	C-3:C-3:H-1:	C[6]-4:C[6]-4:C-3:	C(C[6a]C[6a]2)(C[6]C[6]2)(NCH)	N(CC[6a]C[6])(CCO)(H)	C[6](C[6]C[6a]C[6]H)(C[6]C[6]HH)(CC[6a]N)	C(C[6a]C[6a]2)(C[6]C[6]2)(NCH)	N(CC[6a]C[6])(CCO)(H)	C[6](C[6]C[6a]C[6]H)(C[6]C[6]HH)(CC[6a]N){1|O<2>,2|C<3>,2|C<4>,2|H<1>}	121.2220	2.270	3	121.2220	2.270	3	121.2220	2.270	3	121.7818	2.165	4	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:3:	3:4:1:	3:3:3:	C[6]-3:N-3:N-3:	C-3:C-4:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NCH)2	N(CC[6]N)(CH3)(H)	C[6](C[6]O[6]O)2(CNN)	C(C[6]C[6]2)(NCH)2	N(CC[6]N)(CH3)(H)	C[6](C[6]O[6]O)2(CNN){1|C<4>}	121.1085	0.678	2	121.1085	0.678	2	121.1085	0.678	2	120.7627	0.870	4	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:3:	3:4:1:	3:3:3:	C[6a]-3:C[6]-3:N-3:	C-3:C-4:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6a]C[6a]2)(C[6]C[6]2)(NCH)	N(CC[6a]C[6])(CCHH)(H)	C[6](C[6]C[6]O)2(CC[6a]N)	C(C[6a]C[6a]2)(C[6]C[6]2)(NCH)	N(CC[6a]C[6])(CCHH)(H)	C[6](C[6]C[6]O)2(CC[6a]N){1|C<4>,4|H<1>}	119.6010	0.000	1	119.6010	0.000	1	120.4170	1.154	2	120.7627	0.870	4	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:3:	3:4:1:	3:3:3:	C[6a]-3:C[6]-3:N-3:	C-3:C-4:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6a]C[6a]2)(C[6]C[6]2)(NCH)	N(CC[6a]C[6])(CC[6a]HH)(H)	C[6](C[6]C[6]O)2(CC[6a]N)	C(C[6a]C[6a]2)(C[6]C[6]2)(NCH)	N(CC[6a]C[6])(CC[6a]HH)(H)	C[6](C[6]C[6]O)2(CC[6a]N){1|C<4>,4|H<1>}	121.2330	0.000	1	121.2330	0.000	1	120.4170	1.154	2	120.7627	0.870	4	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:3:	3:4:1:	3:4:3:	C[6]-3:C[6a]-3:N-3:	C-3:C-4:H-1:	C[6]-3:P[6]-4:C-3:	C(C[6]C[6]P[6])(C[6a]C[6a]2)(NCH)	N(CC[6a]C[6])(CCHH)(H)	C[6](C[6]C[6,6a]O)(P[6]O[6]OO)(CC[6a]N)	C(C[6]C[6]P[6])(C[6a]C[6a]2)(NCH)	N(CC[6a]C[6])(CCHH)(H)	C[6](C[6]C[6,6a]O)(P[6]O[6]OO)(CC[6a]N){2|C<3>}	120.5710	0.000	1	120.5710	0.000	1	120.5710	0.000	1	120.5710	0.000	1	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:3:	3:4:4:	3:3:3:	C[6]-3:N-3:N-3:	C-3:C-4:C-4:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(NCC)	N(CC[6]N)(CH3)2	C[6](C[6]O[6]O)2(CNN)	C(C[6]C[6]2)(NC[6a]H)(NCC)	N(CC[6]N)(CH3)2	C[6](C[6]O[6]O)2(CNN){1|C<4>}	121.5075	1.094	2	121.5075	1.094	2	121.5075	1.094	2	121.5075	1.094	2	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:4:	3:3:1:	3:3:3:	C[6]-3:N-3:C-4:	C[6a]-3:C-3:H-1:	C[6,6a]-3:C[6]-3:C-3:	C(C[6]C[6,6a]C[6])(NC[6a]H)(CH3)	N(C[6a]C[6a]2)(CC[6]C)(H)	C[6](C[6,6a]C[6,6a]O[6a])(C[6]C[6]O)(CCN)	C(C[6]C[6,6a]C[6])(NC[6a]H)(CH3)	N(C[6a]C[6a]2)(CC[6]C)(H)	C[6](C[6,6a]C[6,6a]O[6a])(C[6]C[6]O)(CCN){1|H<1>,3|C<3>}	115.9000	0.000	1	115.9000	0.000	1	115.9000	0.000	1	117.6723	0.942	11	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:4:	3:3:1:	3:3:3:	C[6]-3:N-3:C-4:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(CH3)	N(C[6a]C[6a]2)(CC[6]C)(H)	C[6](C[6]C[6,6a]O)(C[6]O[6]O)(CCN)	C(C[6]C[6]2)(NC[6a]H)(CH3)	N(C[6a]C[6a]2)(CC[6]C)(H)	C[6](C[6]C[6,6a]O)(C[6]O[6]O)(CCN){2|C<3>}	118.2140	0.000	1	118.2140	0.000	1	117.8495	0.776	10	117.6723	0.942	11	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:4:	3:3:1:	3:3:3:	C[6]-3:N-3:C-4:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(CH3)	N(C[6a]C[6a]2)(CC[6]C)(H)	C[6](C[6]C[6]O)(C[6]O[6]O)(CCN)	C(C[6]C[6]2)(NC[6a]H)(CH3)	N(C[6a]C[6a]2)(CC[6]C)(H)	C[6](C[6]C[6]O)(C[6]O[6]O)(CCN){1|C<3>,1|H<1>}	117.5975	0.541	8	117.5975	0.541	8	117.8495	0.776	10	117.6723	0.942	11	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:3:4:	3:3:1:	3:3:3:	C[6]-3:N-3:C-4:	C[6a]-3:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(NC[6a]H)(CH3)	N(C[6a]C[6a]2)(CC[6]C)(H)	C[6](C[6]C[6]O)2(CCN)	C(C[6]C[6]2)(NC[6a]H)(CH3)	N(C[6a]C[6a]2)(CC[6]C)(H)	C[6](C[6]C[6]O)2(CCN){1|C<4>,4|H<1>}	119.5010	0.000	1	119.5010	0.000	1	117.8495	0.776	10	117.6723	0.942	11	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:1:1:	3:4:3:	C[6]-3:C-4:N-3:	C-3:H-1:H-1:	C[6]-3:P[6]-4:C-3:	C(C[6]C[6]P[6])(CH3)(NHH)	N(CC[6]C)(H)2	C[6](C[6]C[6,6a]O)(P[6]O[6]OO)(CCN)	C(C[6]C[6]P[6])(CH3)(NHH)	N(CC[6]C)(H)2	C[6](C[6]C[6,6a]O)(P[6]O[6]OO)(CCN){2|C<3>}	121.4510	0.000	1	121.4510	0.000	1	121.4510	0.000	1	121.4510	0.000	1	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:2:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:N-2:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NHN)	N(CC[6]C)(NC)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CCN)	C(C[6]C[6]2)(CH3)(NHN)	N(CC[6]C)(NC)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CCN){1|C<3>,2|H<1>}	118.7760	0.000	1	118.7760	0.000	1	118.7760	0.000	1	118.7760	0.000	1	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:3:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:N-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NHN)	N(CC[6]C)(NCH)(H)	C[6](C[6]C[6,6a]O)(C[6]O[6]O)(CCN)	C(C[6]C[6]2)(CH3)(NHN)	N(CC[6]C)(NCH)(H)	C[6](C[6]C[6,6a]O)(C[6]O[6]O)(CCN){2|C<3>}	116.7640	0.000	1	116.7640	0.000	1	117.5953	2.390	3	117.5953	2.390	3	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:3:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:N-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NHN)	N(CC[6]C)(NCH)(H)	C[6](C[6]C[6]O)(C[6]O[6]O)(CCN)	C(C[6]C[6]2)(CH3)(NHN)	N(CC[6]C)(NCH)(H)	C[6](C[6]C[6]O)(C[6]O[6]O)(CCN){1|C<3>,1|H<1>}	115.7320	0.000	1	115.7320	0.000	1	117.5953	2.390	3	117.5953	2.390	3	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:3:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:N-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NHN)	N(CC[6]C)(NHH)(H)	C[6](C[6]N[6]O)2(CCN)	C(C[6]C[6]2)(CH3)(NHN)	N(CC[6]C)(NHH)(H)	C[6](C[6]N[6]O)2(CCN){1|C<3>,2|C<4>}	120.2900	0.000	1	120.2900	0.000	1	117.5953	2.390	3	117.5953	2.390	3	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:3:1:	4:4:3:	C[6]-3:C-4:N-3:	C-3:C-3:H-1:	C[6]-4:C[6]-4:C-3:	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCO)(H)	C[6](C[6]C[6a]C[6]H)(C[6]C[6]HH)(CCN)	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCO)(H)	C[6](C[6]C[6a]C[6]H)(C[6]C[6]HH)(CCN){1|O<2>,2|C<3>,2|C<4>,2|H<1>}	118.4450	0.000	1	118.4450	0.000	1	118.4450	0.000	1	118.4450	0.000	1	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:4:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:C-4:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[5,6]O)(C[6]C[6]O)(CCN)	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[5,6]O)(C[6]C[6]O)(CCN){1|C<4>,1|H<1>,2|C<3>}	118.5530	0.639	2	118.5530	0.639	2	118.1839	0.982	15	118.1839	0.982	15	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:4:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:C-4:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CCN)	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CCN){1|C<3>,1|C<4>,1|H<1>}	118.1110	0.000	1	117.7648	1.212	4	118.1839	0.982	15	118.1839	0.982	15	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:4:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:C-4:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CCN)	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CCN){1|C<3>,2|H<1>}	119.0340	0.000	1	117.7648	1.212	4	118.1839	0.982	15	118.1839	0.982	15	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:4:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:C-4:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CCN)	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CCN){1|Cl<1>,1|C<3>,1|H<1>}	116.9570	1.170	2	117.7648	1.212	4	118.1839	0.982	15	118.1839	0.982	15	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:4:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:C-4:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[6]O)(C[6]O[6]O)(CCN)	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[6]O)(C[6]O[6]O)(CCN){1|C<3>,1|H<1>}	117.9382	0.422	6	117.9382	0.422	6	118.1839	0.982	15	118.1839	0.982	15	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:4:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:C-4:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]N[6]O)2(CCN)	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]N[6]O)2(CCN){1|C<3>,2|C<4>}	119.8550	0.086	2	119.8550	0.086	2	118.1839	0.982	15	118.1839	0.982	15	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:4:1:	3:3:3:	C[6]-3:C-4:N-3:	C-3:C-4:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CH3)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CCN)	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6]C)(CH3)(H)	C[6](C[6]C[6]H)(C[6]C[6]O)(CCN){1|Cl<1>,1|C<3>,1|H<1>}	117.2550	0.000	1	117.2550	0.000	1	118.1839	0.982	15	118.1839	0.982	15	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	3:4:1:	3:4:3:	C[6]-3:C-4:N-3:	C-3:C-4:H-1:	C[6]-3:P[6]-4:C-3:	C(C[6]C[6]P[6])(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[6,6a]O)(P[6]O[6]OO)(CCN)	C(C[6]C[6]P[6])(CH3)(NCH)	N(CC[6]C)(CCHH)(H)	C[6](C[6]C[6,6a]O)(P[6]O[6]OO)(CCN){2|C<3>}	119.7380	0.304	2	119.7380	0.304	2	119.7380	0.304	2	119.7380	0.304	2	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	4:3:1:	3:3:3:	C[6]-3:C-4:N-3:	C-4:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6a]HH)(CC[6]C)(H)	C[6](C[6]C[6,6a]O)(C[6]O[6]O)(CCN)	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6a]HH)(CC[6]C)(H)	C[6](C[6]C[6,6a]O)(C[6]O[6]O)(CCN){2|C<3>}	117.7480	0.314	2	117.7480	0.314	2	118.4370	1.214	3	118.4370	1.214	3	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6]	3:4:3:	4:3:1:	3:3:3:	C[6]-3:C-4:N-3:	C-4:C-3:H-1:	C[6]-3:C[6]-3:C-3:	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6a]HH)(CC[6]C)(H)	C[6](C[6]N[6]O)2(CCN)	C(C[6]C[6]2)(CH3)(NCH)	N(CC[6a]HH)(CC[6]C)(H)	C[6](C[6]N[6]O)2(CCN){1|C<3>,2|C<4>}	119.8150	0.000	1	119.8150	0.000	1	118.4370	1.214	3	118.4370	1.214	3	118.8646	3.425	815	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:2:3:	3:1:1:	3:3:3:	C[6a]-3:N-2:N-3:	C-3:H-1:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6a])(NHH)	N(CC[6a]N)(H)2	C[6a](C[6a]C[6a]H)2(CNN)	C(C[6a]C[6a]2)(NC[6a])(NHH)	N(CC[6a]N)(H)2	C[6a](C[6a]C[6a]H)2(CNN){1|C<3>,2|H<1>}	116.9548	0.736	15	116.9548	0.736	15	116.9548	0.736	15	116.9548	0.736	15	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:2:3:	3:3:1:	3:3:3:	C[6a]-3:N-2:N-3:	C-3:C-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6a])(NCH)	N(CC[6a]N)(CNS)(H)	C[6a](C[6a]C[6a]H)2(CNN)	C(C[6a]C[6a]2)(NC[6a])(NCH)	N(CC[6a]N)(CNS)(H)	C[6a](C[6a]C[6a]H)2(CNN){1|C<3>,2|H<1>}	112.3725	0.530	2	112.3725	0.530	2	112.3725	0.530	2	115.2155	3.297	4	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:2:3:	3:3:1:	3:3:3:	C[6a]-3:N-2:N-3:	C-3:P-3:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6a])(NHP)	N(CC[6a]N)(PCC)(H)	C[6a](C[6a]C[6a]H)2(CNN)	C(C[6a]C[6a]2)(NC[6a])(NHP)	N(CC[6a]N)(PCC)(H)	C[6a](C[6a]C[6a]H)2(CNN){1|C<3>,2|H<1>}	118.0585	0.016	2	118.0585	0.016	2	118.0585	0.016	2	115.2155	3.297	4	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:2:3:	3:4:1:	3:3:3:	C[6a]-3:N-2:N-3:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6a])(NCH)	N(CC[6a]N)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CNN)	C(C[6a]C[6a]2)(NC[6a])(NCH)	N(CC[6a]N)(CCHH)(H)	C[6a](C[6a]C[6a]H)(C[6a]C[6a]N)(CNN){1|Cl<1>,1|C<3>,1|H<1>}	113.1030	0.000	1	113.1030	0.000	1	113.6070	0.713	2	113.6070	0.713	2	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:2:3:	3:4:1:	3:3:3:	C[6a]-3:N-2:N-3:	C-3:C-4:H-1:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6a])(NCH)	N(CC[6a]N)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNN)	C(C[6a]C[6a]2)(NC[6a])(NCH)	N(CC[6a]N)(CCHH)(H)	C[6a](C[6a]C[6a]H)2(CNN){1|C<3>,2|H<1>}	114.1110	0.000	1	114.1110	0.000	1	113.6070	0.713	2	113.6070	0.713	2	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:2:3:	3:4:4:	3:3:3:	C[6a]-3:N-2:N-3:	C-3:C-4:C-4:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6a])(NCC)	N(CC[6a]N)(CCHH)2	C[6a](C[6a]C[6a]H)(C[6a]C[6a]S)(CNN)	C(C[6a]C[6a]2)(NC[6a])(NCC)	N(CC[6a]N)(CCHH)2	C[6a](C[6a]C[6a]H)(C[6a]C[6a]S)(CNN){1|C<3>,2|H<1>}	116.7680	0.000	1	116.7680	0.000	1	116.2857	0.944	3	116.2857	0.944	3	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:2:3:	3:4:4:	3:3:3:	C[6a]-3:N-2:N-3:	C-3:C-4:C-4:	C[6a]-3:C[6a]-3:C-3:	C(C[6a]C[6a]2)(NC[6a])(NCC)	N(CC[6a]N)(CH3)2	C[6a](C[6a]C[6a]H)(C[6a]C[6a]S)(CNN)	C(C[6a]C[6a]2)(NC[6a])(NCC)	N(CC[6a]N)(CH3)2	C[6a](C[6a]C[6a]H)(C[6a]C[6a]S)(CNN){1|C<3>,2|H<1>}	116.0445	1.197	2	116.0445	1.197	2	116.2857	0.944	3	116.2857	0.944	3	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:1:1:	2:2:3:	C[6a]-3:N-3:O-1:	C-3:H-1:H-1:	N[6a]-2:N[6a]-2:C-3:	C(C[6a]N[6a]2)(NHH)(O)	N(CC[6a]O)(H)2	C[6a](N[6a]C[6a])2(CNO)	C(C[6a]N[6a]2)(NHH)(O)	N(CC[6a]O)(H)2	C[6a](N[6a]C[6a])2(CNO){1|C<3>,2|H<1>}	115.7140	0.000	1	115.7140	0.000	1	115.7140	0.000	1	115.7140	0.000	1	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:1:1:	2:3:3:	C[6a]-3:N-3:O-1:	C-3:H-1:H-1:	N[6a]-2:C[6a]-3:C-3:	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](N[6a]C[6,6a])(C[6a]C[6a]H)(CNO)	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](N[6a]C[6,6a])(C[6a]C[6a]H)(CNO){3|C<3>}	116.5580	0.000	1	116.5580	0.000	1	116.5580	0.000	1	116.5580	0.000	1	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:1:1:	3:2:3:	C[6a]-3:N-3:O-1:	C-3:H-1:H-1:	C[5,6a]-3:N[6a]-2:C-3:	C(C[6a]C[5,6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[5,6a]C[5,6a]2)(N[6a]N[6a])(CNO)	C(C[6a]C[5,6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[5,6a]C[5,6a]2)(N[6a]N[6a])(CNO){4|C<3>}	116.5478	0.548	4	116.5478	0.548	4	116.5478	0.548	4	116.3473	0.906	63	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:1:1:	3:2:3:	C[6a]-3:N-3:O-1:	C-3:H-1:H-1:	C[6a]-3:N[6a]-2:C-3:	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]C[6a]H)(N[6a]C[6a])(CNO)	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]C[6a]H)(N[6a]C[6a])(CNO){1|Br<1>,1|C<3>,1|H<1>}	117.8500	0.000	1	116.6679	0.815	27	116.3337	0.927	59	116.3473	0.906	63	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:1:1:	3:2:3:	C[6a]-3:N-3:O-1:	C-3:H-1:H-1:	C[6a]-3:N[6a]-2:C-3:	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]C[6a]H)(N[6a]C[6a])(CNO)	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]C[6a]H)(N[6a]C[6a])(CNO){1|C<3>,1|C<4>,1|H<1>}	117.0450	0.000	1	116.6679	0.815	27	116.3337	0.927	59	116.3473	0.906	63	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:1:1:	3:2:3:	C[6a]-3:N-3:O-1:	C-3:H-1:H-1:	C[6a]-3:N[6a]-2:C-3:	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]C[6a]H)(N[6a]C[6a])(CNO)	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]C[6a]H)(N[6a]C[6a])(CNO){1|C<3>,2|H<1>}	116.6055	0.807	25	116.6679	0.815	27	116.3337	0.927	59	116.3473	0.906	63	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:1:1:	3:2:3:	C[6a]-3:N-3:O-1:	C-3:H-1:H-1:	C[6a]-3:N[6a]-2:C-3:	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]C[6a]O)(N[6a]C[6a])(CNO)	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]C[6a]O)(N[6a]C[6a])(CNO){1|C<3>,2|H<1>}	115.4330	0.000	1	115.4330	0.000	1	116.3337	0.927	59	116.3473	0.906	63	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:1:1:	3:2:3:	C[6a]-3:N-3:O-1:	C-3:H-1:H-1:	C[6a]-3:N[6a]-2:C-3:	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]N[6a]C)(N[6a]C[6a])(CNO)	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]N[6a]C)(N[6a]C[6a])(CNO){1|C<3>,1|H<1>}	115.0385	0.111	2	115.0385	0.111	2	116.3337	0.927	59	116.3473	0.906	63	116.6665	2.263	4999	116.9749	2.574	5815
930	670	762	0:SP2_SP2_SP2	C	N	C[6a]	3:3:1:	3:1:1:	3:2:3:	C[6a]-3:N-3:O-1:	C-3:H-1:H-1:	C[6a]-3:N[6a]-2:C-3:	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]N[6a]H)(N[6a]C[6a])(CNO)	C(C[6a]C[6a]N[6a])(NHH)(O)	N(CC[6a]O)(H)2	C[6a](C[6a]N[6a]H)(N[6a]C[6a])(CNO){1|C<3>,1|H<1>}	116.1430	0.932	29	116.1430	0.932	29	116.3337	0.927	59	116.3473	0.906	63	116.6665	2.263	4999	116.9749	2.574	5815
