490	690	988	4:1:1:1:	4:	2:2:4:1:	P-4:H-1:H-1:H-1:	C-4:	O-2:O-2:C-4:O-1:	C(PO3)(H)3	H(CHHP)	P(OC[6a])2(CH3)(O)	C(PO3)(H)3	H(CHHP)	P(OC[6a])2(CH3)(O)	109.4824	0.057	9	109.4824	0.057	9     109.4824       0.057      9      109.4824     0.057     9
490	690	988	4:1:1:1:	4:	2:4:2:2:	P-4:H-1:H-1:H-1:	C-4:	O-2:C-4:O-2:O-2:	C(PO3)(H)3	H(CHHP)	P(OC[6a])(CH3)(OCo)2	C(PO3)(H)3	H(CHHP)	P(OC[6a])(CH3)(OCo)2	109.4743	0.031	7	109.4743	0.031	7     109.4743       0.031      7      109.4743     0.031     7
490	690	988	4:1:1:1:	4:	3:3:2:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:N-2:C-4:	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(NC[6a])(CH3)	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(NC[6a])(CH3)	109.4754	0.022	10	109.4754	0.022	10     109.4754       0.022      10      109.4732     0.041     22
490	690	988	4:1:1:1:	4:	3:3:2:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:O-2:C-4:	C(PC[6a]2O)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(OC[6])(CH3)	C(PC[6a]2O)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(OC[6])(CH3)	109.4710	0.053	5	109.4710	0.053	5     109.4710       0.053      5      109.4732     0.041     22
490	690	988	4:1:1:1:	4:	3:3:2:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:Se-2:C-4:	C(PC[6a]2Se)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(SeAu)(CH3)	C(PC[6a]2Se)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(SeAu)(CH3)	109.4940	0.055	4	109.4940	0.055	4     109.4716       0.057      7      109.4732     0.041     22
490	690	988	4:1:1:1:	4:	3:3:2:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:Se-2:C-4:	C(PC[6a]2Se)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(SeC[6a])(CH3)	C(PC[6a]2Se)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(SeC[6a])(CH3)	109.4417	0.053	3	109.4417	0.053	3     109.4716       0.057      7      109.4732     0.041     22
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-3:C-4:	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CPdC)(CH3)	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CPdC)(CH3)	109.5353	0.018	3	109.5353	0.018	3     109.4679       0.068      8      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-3:C-4:	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CZrC)(CH3)	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CZrC)(CH3)	109.4274	0.049	5	109.4274	0.049	5     109.4679       0.068      8      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C[5]-3:C-4:	C(PC[6a]2C[5])(H)3	H(CHHP)	P(C[6a]C[6a]2)2(C[5]C[5]2)(CH3)	C(PC[6a]2C[5])(H)3	H(CHHP)	P(C[6a]C[6a]2)2(C[5]C[5]2)(CH3)	109.4687	0.029	9	109.4687	0.029	9     109.4687       0.029      9      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C[6]-3:C-4:	C(PC[6a]2C[6])(H)3	H(CHHP)	P(C[6a]C[6a]2)2(C[6]C[6]2)(CH3)	C(PC[6a]2C[6])(H)3	H(CHHP)	P(C[6a]C[6a]2)2(C[6]C[6]2)(CH3)	109.4530	0.007	3	109.4530	0.007	3     109.4530       0.007      3      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C[6a]-3:C-4:	C(PC[6a]3)(H)3	H(CHHP)	P(C[6a]C[6a]2)3(CH3)	C(PC[6a]3)(H)3	H(CHHP)	P(C[6a]C[6a]2)3(CH3)	109.4700	0.049	142	109.4700	0.049	142     109.4700       0.049      142      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:N-3:C-4:	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(NC[6a]H)(CH3)	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(NC[6a]H)(CH3)	109.4653	0.025	6	109.4653	0.025	6     109.4742       0.037      15      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:N-3:C-4:	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(NC[6a]Zn)(CH3)	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(NC[6a]Zn)(CH3)	109.4547	0.046	3	109.4547	0.046	3     109.4742       0.037      15      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:N-3:C-4:	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(NAlSi)(CH3)	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(NAlSi)(CH3)	109.5153	0.028	3	109.5153	0.028	3     109.4742       0.037      15      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:N-3:C-4:	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(NSiZn)(CH3)	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(NSiZn)(CH3)	109.4703	0.039	3	109.4703	0.039	3     109.4742       0.037      15      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:N-3:P-3:C-4:	C(PC[6a]NP)(H)3	H(CHHP)	P(C[6a]C[6a]2)(NC[6a]Al)(PC[6a]N)(CH3)	C(PC[6a]NP)(H)3	H(CHHP)	P(C[6a]C[6a]2)(NC[6a]Al)(PC[6a]N)(CH3)	109.4463	0.016	3	109.4463	0.016	3     109.4463       0.016      3      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:3:4:	P-4:H-1:H-1:I-1:	C-4:	C[6a]-3:C[6a]-3:C[6a]-3:C-4:	C(PC[6a]3)(H)2(I)	H(CHIP)	P(C[6a]C[6a]2)3(CHHI)	C(PC[6a]3)(H)2(I)	H(CHIP)	P(C[6a]C[6a]2)3(CHHI)	109.0585	0.029	2	109.0585	0.029	2     109.0585       0.029      2      109.4650     0.064     182
490	690	988	4:1:1:1:	4:	3:3:4:1:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:O-1:	C(PC[6a]2O)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)(O)	C(PC[6a]2O)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)(O)	109.4596	0.031	14	109.4596	0.031	14     109.4596       0.031      14      109.2832     0.705     25
490	690	988	4:1:1:1:	4:	3:3:4:1:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:S-1:	C(PC[6a]2S)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)(S)	C(PC[6a]2S)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)(S)	109.4510	0.050	3	109.4510	0.050	3     109.4510       0.050      3      109.2832     0.705     25
490	690	988	4:1:1:1:	4:	3:3:4:1:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:N[5]-3:C-4:O-1:	C(PC[6a]N[5]O)(H)3	H(CHHP)	P(C[6a]C[6a]2)(N[5]C[5]2)(CH3)(O)	C(PC[6a]N[5]O)(H)3	H(CHHP)	P(C[6a]C[6a]2)(N[5]C[5]2)(CH3)(O)	109.4606	0.043	5	109.4606	0.043	5     109.4606       0.043      5      109.2832     0.705     25
490	690	988	4:1:1:1:	4:	3:3:4:1:	P-4:H-1:H-1:H-1:	C-4:	N[5a]-3:N[5a]-3:C-4:S-1:	C(PN[5a]2S)(H)3	H(CHHP)	P(N[5a]C[5a]N[5a])2(CH3)(S)	C(PN[5a]2S)(H)3	H(CHHP)	P(N[5a]C[5a]N[5a])2(CH3)(S)	107.9967	1.771	3	107.9967	1.771	3     107.9967       1.771      3      109.2832     0.705     25
490	690	988	4:1:1:1:	4:	3:3:4:2:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:N-2:	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)(NFe)	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)(NFe)	109.4893	0.032	3	109.4893	0.032	3     109.4893       0.032      3      109.4677     0.055     15
490	690	988	4:1:1:1:	4:	3:3:4:2:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:O-2:	C(PC[6a]2O)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)(OY)	C(PC[6a]2O)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)(OY)	109.4711	0.071	7	109.4711	0.071	7     109.4711       0.071      7      109.4677     0.055     15
490	690	988	4:1:1:1:	4:	3:3:4:2:	P-4:H-1:H-1:H-1:	C-4:	O-3:O-3:C-4:O-2:	C(PO3)(H)3	H(CHHP)	P(OAlLi)2(CH3)(OAl)	C(PO3)(H)3	H(CHHP)	P(OAlLi)2(CH3)(OAl)	109.4500	0.043	5	109.4500	0.043	5     109.4500       0.043      5      109.4677     0.055     15
490	690	988	4:1:1:1:	4:	3:3:4:3:	P-4:Cl-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:C-3:	C(PC[6a]2C)(Cl)(H)2	H(CClHP)	P(C[6a]C[6a]2)2(CClHH)(CCH)	C(PC[6a]2C)(Cl)(H)2	H(CClHP)	P(C[6a]C[6a]2)2(CClHH)(CCH)	109.4440	0.007	2	109.4440	0.007	2     109.4440       0.007      2      109.4612     0.020     5
490	690	988	4:1:1:1:	4:	3:3:4:3:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:N-3:	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)(NCH)	C(PC[6a]2N)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)(NCH)	109.4727	0.016	3	109.4727	0.016	3     109.4727       0.016      3      109.4612     0.020     5
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:Cl-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:C-4:	C(PC[6a]2C)(Cl)(H)2	H(CClHP)	P(C[6a]C[6a]2)2(CClHH)(CBHH)	C(PC[6a]2C)(Cl)(H)2	H(CClHP)	P(C[6a]C[6a]2)2(CClHH)(CBHH)	109.2940	0.035	2	109.2940	0.035	2     109.2940       0.035      2      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[5]-3:C[6a]-3:C-4:C-4:	C(PC[6a]C[5]C)(H)3	H(CHHP)	P(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(CH3)2	C(PC[6a]C[5]C)(H)3	H(CHHP)	P(C[5]C[5,6a]C[5])(C[6a]C[6a]2)(CH3)2	109.4470	0.042	6	109.4470	0.042	6     109.4470       0.042      6      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[5]-3:N-3:C-4:C-4:	C(PC[5]CN)(H)3	H(CHHP)	P(C[5]C[5]2)(NC[3x6]H)(CH3)2	C(PC[5]CN)(H)3	H(CHHP)	P(C[5]C[5]2)(NC[3x6]H)(CH3)2	108.9143	2.658	6	108.9143	2.658	6     108.9143       2.658      6      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[5]-3:C-4:C-4:	C(PC[6a]C[5]C)(H)3	H(CHHP)	P(C[6a]C[6a]2)(C[5]C[5]2)(CH3)2	C(PC[6a]C[5]C)(H)3	H(CHHP)	P(C[6a]C[6a]2)(C[5]C[5]2)(CH3)2	109.4828	0.041	5	109.4828	0.041	5     109.4828       0.041      5      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:B-4:C-4:	C(PC[6a]2B)(H)3	H(CHHP)	P(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(BH3)(CH3)	C(PC[6a]2B)(H)3	H(CHHP)	P(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(BH3)(CH3)	109.4853	0.039	11	109.4853	0.039	11     109.4853       0.039      11      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:C-4:	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CAuHH)(CH3)	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CAuHH)(CH3)	109.4410	0.036	3	109.4410	0.036	3     109.4601       0.036      22      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:C-4:	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CC[5]HH)(CH3)	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CC[5]HH)(CH3)	109.4670	0.020	6	109.4670	0.020	6     109.4601       0.036      22      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:C-4:	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)2	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CH3)2	109.4698	0.041	10	109.4698	0.041	10     109.4601       0.036      22      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C-4:C-4:	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CPdCH)(CH3)	C(PC[6a]2C)(H)3	H(CHHP)	P(C[6a]C[6a]2)2(CPdCH)(CH3)	109.4327	0.034	3	109.4327	0.034	3     109.4601       0.036      22      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C[6a]-3:C[5]-4:C-4:	C(PC[6a]2C[5])(H)3	H(CHHP)	P(C[6a]C[6a]2)2(C[5]C[5]2W)(CH3)	C(PC[6a]2C[5])(H)3	H(CHHP)	P(C[6a]C[6a]2)2(C[5]C[5]2W)(CH3)	109.5013	0.024	3	109.5013	0.024	3     109.5013       0.024      3      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:N-3:B-4:C-4:	C(PC[6a]BN)(H)3	H(CHHP)	P(C[6a]C[6a]2)(NC[5]C)(BH3)(CH3)	C(PC[6a]BN)(H)3	H(CHHP)	P(C[6a]C[6a]2)(NC[5]C)(BH3)(CH3)	109.4740	0.016	3	109.4740	0.016	3     109.4740       0.016      3      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:3:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:N-3:C-4:C-4:	C(PC[6a]CN)(H)3	H(CHHP)	P(C[6a]C[6a]2)(NC[6a]H)(CH3)2	C(PC[6a]CN)(H)3	H(CHHP)	P(C[6a]C[6a]2)(NC[6a]H)(CH3)2	109.4718	0.016	5	109.4718	0.016	5     109.4718       0.016      5      109.4113     0.774     63
490	690	988	4:1:1:1:	4:	3:4:2:1:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C-4:O-2:O-1:	C(PC[6a]OO)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)(OC)(O)	C(PC[6a]OO)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)(OC)(O)	109.4640	0.024	3	109.4640	0.024	3     109.4640       0.024      3      109.4640     0.024     3
490	690	988	4:1:1:1:	4:	3:4:2:2:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C-4:N-2:N-2:	C(PC[6a]NN)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)(NP)2	C(PC[6a]NN)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)(NP)2	109.4596	0.038	26	109.4596	0.038	26     109.4596       0.038      26      109.4624     0.038     28
490	690	988	4:1:1:1:	4:	3:4:2:2:	P-4:H-1:H-1:H-1:	C-4:	O-3:C-4:O-2:O-2:	C(PO3)(H)3	H(CHHP)	P(OCu2)(CH3)(OCu)2	C(PO3)(H)3	H(CHHP)	P(OCu2)(CH3)(OCu)2	109.4990	0.013	2	109.4990	0.013	2     109.4990       0.013      2      109.4624     0.038     28
490	690	988	4:1:1:1:	4:	3:4:3:1:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C-4:C-3:O-1:	C(PC[6a]CO)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)(CCH)(O)	C(PC[6a]CO)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)(CCH)(O)	109.4761	0.021	11	109.4761	0.021	11     109.4761       0.021      11      109.4761     0.021     11
490	690	988	4:1:1:1:	4:	3:4:4:1:	P-4:Cl-1:H-1:H-1:	C-4:	C[6a]-3:C-4:C-4:O-1:	C(PC[6a]CO)(Cl)(H)2	H(CClHP)	P(C[6a]C[6a]2)(CClHH)2(O)	C(PC[6a]CO)(Cl)(H)2	H(CClHP)	P(C[6a]C[6a]2)(CClHH)2(O)	109.7810	0.275	3	109.7810	0.275	3     109.7810       0.275      3      109.3279     0.904     32
490	690	988	4:1:1:1:	4:	3:4:4:1:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C-4:C-4:H-1:	C(PC[6a]CH)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)2(H)	C(PC[6a]CH)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)2(H)	109.4501	0.042	11	109.4501	0.042	11     109.4501       0.042      11      109.3279     0.904     32
490	690	988	4:1:1:1:	4:	3:4:4:1:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C-4:C-4:O-1:	C(PC[6a]CO)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)2(O)	C(PC[6a]CO)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)2(O)	109.4782	0.035	5	109.4782	0.035	5     109.4782       0.035      5      109.3279     0.904     32
490	690	988	4:1:1:1:	4:	3:4:4:1:	P-4:H-1:H-1:H-1:	C-4:	N-3:C-4:C-4:S-1:	C(PCNS)(H)3	H(CHHP)	P(NC[6a]H)(CH3)2(S)	C(PCNS)(H)3	H(CHHP)	P(NC[6a]H)(CH3)2(S)	108.5775	2.036	6	108.5775	2.036	6     108.5775       2.036      6      109.3279     0.904     32
490	690	988	4:1:1:1:	4:	3:4:4:1:	P-4:H-1:H-1:H-1:	C-4:	N[6]-3:C-4:C-4:S-1:	C(PN[6]CS)(H)3	H(CHHP)	P(N[6]C[6]2)(CH3)2(S)	C(PN[6]CS)(H)3	H(CHHP)	P(N[6]C[6]2)(CH3)2(S)	109.4773	0.035	7	109.4773	0.035	7     109.4773       0.035      7      109.3279     0.904     32
490	690	988	4:1:1:1:	4:	3:4:4:2:	P-4:H-1:H-1:H-1:	C-4:	C[5]-3:C-4:C-4:O-2:	C(PC[5]CO)(H)3	H(CHHP)	P(C[5]C[5]2)(CH3)2(OH)	C(PC[5]CO)(H)3	H(CHHP)	P(C[5]C[5]2)(CH3)2(OH)	108.7143	3.136	6	108.7143	3.136	6     108.7143       3.136      6      109.0526     2.251     11
490	690	988	4:1:1:1:	4:	3:4:4:2:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C-4:C-4:O-2:	C(PC[6a]CO)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)2(ORe)	C(PC[6a]CO)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CH3)2(ORe)	109.4586	0.023	5	109.4586	0.023	5     109.4586       0.023      5      109.0526     2.251     11
490	690	988	4:1:1:1:	4:	3:4:4:3:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:B-4:C-4:C-3:	C(PC[6a]BC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(BH3)(CH3)(CCC)	C(PC[6a]BC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(BH3)(CH3)(CCC)	109.4690	0.000	1	109.4690	0.000	1     109.4690       0.000      1      109.4690     0.000     1
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:Cl-1:H-1:H-1:	C-4:	C[6a]-3:C-4:C-4:C-4:	C(PC[6a]CC)(Cl)(H)2	H(CClHP)	P(C[6a]C[6a]2)(CClHH)(CC3)2	C(PC[6a]CC)(Cl)(H)2	H(CClHP)	P(C[6a]C[6a]2)(CClHH)(CC3)2	108.1410	0.008	2	108.1410	0.008	2     108.1410       0.008      2      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	B[6a]-3:C-4:C-4:C-4:	C(PB[6a]CC)(H)3	H(CHHP)	P(B[6a]C[6a]N[6a])(CH3)3	C(PB[6a]CC)(H)3	H(CHHP)	P(B[6a]C[6a]N[6a])(CH3)3	109.5781	1.099	9	109.5781	1.099	9     109.5781       1.099      9      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C-3:B-4:C-4:C-4:	C(PBCC)(H)3	H(CHHP)	P(CSi2)(BH3)(CH3)2	C(PBCC)(H)3	H(CHHP)	P(CSi2)(BH3)(CH3)2	109.4618	0.025	5	109.4618	0.025	5     109.4618       0.025      5      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C-3:C-4:C-4:C-4:	C(PC3)(H)3	H(CHHP)	P(CRuC)(CH3)3	C(PC3)(H)3	H(CHHP)	P(CRuC)(CH3)3	109.4626	0.032	5	109.4626	0.032	5     109.4626       0.032      5      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[5]-3:C-4:C-4:C-4:	C(PC[5]CC)(H)3	H(CHHP)	P(C[5]C[5]2)(CH3)3	C(PC[5]CC)(H)3	H(CHHP)	P(C[5]C[5]2)(CH3)3	109.4810	0.044	9	109.4810	0.044	9     109.4810       0.044      9      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[5a]-3:C-4:C-4:C-4:	C(PC[5a]CC)(H)3	H(CHHP)	P(C[5a]N[5a]2)(CC3)2(CH3)	C(PC[5a]CC)(H)3	H(CHHP)	P(C[5a]N[5a]2)(CC3)2(CH3)	109.4500	0.020	3	109.4500	0.020	3     109.4500       0.020      3      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6]-3:C-4:C-4:C-4:	C(PC[6]CC)(H)3	H(CHHP)	P(C[6]C[6]2)(CC[6a]HH)(CH3)2	C(PC[6]CC)(H)3	H(CHHP)	P(C[6]C[6]2)(CC[6a]HH)(CH3)2	109.4793	0.012	3	109.4793	0.012	3     109.4854       0.016      8      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6]-3:C-4:C-4:C-4:	C(PC[6]CC)(H)3	H(CHHP)	P(C[6]C[6]2)(CH3)3	C(PC[6]CC)(H)3	H(CHHP)	P(C[6]C[6]2)(CH3)3	109.4890	0.018	5	109.4890	0.018	5     109.4854       0.016      8      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:B-4:C-4:C-4:	C(PC[6a]BC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(BCl3)(CH3)2	C(PC[6a]BC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(BCl3)(CH3)2	109.4708	0.027	6	109.4708	0.027	6     109.4708       0.027      6      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C-4:B-4:C-4:	C(PC[6a]BC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CC[6a]2H)(BH3)(CH3)	C(PC[6a]BC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CC[6a]2H)(BH3)(CH3)	109.4737	0.021	3	109.4737	0.021	3     109.4737       0.021      3      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C-4:C-4:C-4:	C(PC[6a]CC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CCCH)2(CH3)	C(PC[6a]CC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CCCH)2(CH3)	109.4923	0.032	3	109.4923	0.032	3     109.4739       0.048      58      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C-4:C-4:C-4:	C(PC[6a]CC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CC[6a]2H)(CH3)2	C(PC[6a]CC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CC[6a]2H)(CH3)2	109.4584	0.014	5	109.4584	0.014	5     109.4739       0.048      58      109.4110     0.456     197
490	690	988	4:1:1:1:	4:	3:4:4:4:	P-4:H-1:H-1:H-1:	C-4:	C[6a]-3:C-4:C-4:C-4:	C(PC[6a]CC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CC[6a]CH)(CH3)2	C(PC[6a]CC)(H)3	H(CHHP)	P(C[6a]C[6a]2)(CC[6a]CH)(CH3)2	109.4627	0.023	6	109.4627	0.023	6     109.4739       0.048      58      109.4110     0.456     197
