930	953	987	0:SP2_SP2_SP3	C	N[6]	S	3:4:4:	3:3:3:	3:3:1:1:	N[6]-3:S-4:S-4:	C[6]-3:C[6]-3:C-3:	C[6a]-3:C-3:O-1:O-1:	C(N[6]C[6]2)(SC[6a]OO)2	N[6](C[6]C[6]H)2(CSS)	S(C[6a]C[6a]2)(CN[6]S)(O)2	C(N[6]C[6]2)(SC[6a]OO)2	N[6](C[6]C[6]H)2(CSS){1|C<3>,2|H<1>}	S(C[6a]C[6a]2)(CN[6]S)(O)2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2	117.4915	0.500	2
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3,5]C[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	C(C[3]C[3,5]C[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	124.6370	0.000	1	124.6370	0.000	1	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3,5]C[6a]C[3])(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	C(C[3]C[3,5]C[6a]C[3])(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	124.7330	0.000	1	124.7330	0.000	1	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3,5]O[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3,5]O[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	125.0030	0.000	1	125.0030	0.000	1	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3,6]2C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3,6]2C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	122.9077	0.364	3	122.9077	0.364	3	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3,6]2C[6a])(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3,6]2C[6a])(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	122.5705	0.937	2	122.5705	0.937	2	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3,6]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	C(C[3]C[3,6]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	124.4777	0.910	3	124.4777	0.910	3	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3,6]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3,6]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	123.5590	0.000	1	123.5590	0.000	1	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3,6]C[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3,6]C[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	123.0070	0.000	1	123.0070	0.000	1	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3,6]O[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3,6]O[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	126.2360	0.000	1	126.2360	0.000	1	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]2C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CC3)	C(C[3]C[3]2C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CC3)	127.5777	0.477	6	127.5777	0.477	6	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]2C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	C(C[3]C[3]2C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	124.7993	1.527	3	124.7993	1.527	3	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]2C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3]2C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	124.2919	1.334	29	124.2919	1.334	29	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]2C[6])(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3]2C[6])(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	121.8900	0.000	1	121.8900	0.000	1	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CC3)	C(C[3]C[3]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CC3)	125.4470	0.356	4	125.4470	0.356	4	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCCH)	C(C[3]C[3]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCCH)	117.4540	0.000	1	117.4540	0.000	1	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	C(C[3]C[3]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	123.4585	1.281	4	123.4585	1.281	4	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3]2H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	122.6944	1.096	15	122.6944	1.096	15	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]2N)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	C(C[3]C[3]2N)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	119.7225	0.032	4	119.7225	0.032	4	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]2N[5])(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3]2N[5])(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	123.9660	0.348	2	123.9660	0.348	2	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]3)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	C(C[3]C[3]3)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	122.4310	0.272	6	122.4310	0.272	6	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]C[5]N[3])(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3]C[5]N[3])(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	125.0260	0.000	1	125.0260	0.000	1	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]N[3]C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	C(C[3]C[3]N[3]C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	125.9315	0.166	2	125.9315	0.166	2	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]N[3]C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3]N[3]C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	125.0986	0.555	5	125.0986	0.555	5	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]N[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CC3)	C(C[3]C[3]N[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CC3)	125.6725	1.260	4	125.6725	1.260	4	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]N[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	C(C[3]C[3]N[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCHH)	124.4510	0.532	3	124.4510	0.532	3	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]N[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3]N[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	124.5965	0.967	4	124.5965	0.967	4	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]O[3]C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3]O[3]C)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	125.8115	0.583	2	125.8115	0.583	2	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]O[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CC3)	C(C[3]C[3]O[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CC3)	126.3400	0.000	1	126.3400	0.000	1	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]O[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCCH)	C(C[3]C[3]O[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CCCH)	125.3900	0.000	2	125.3900	0.000	2	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[3]O[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[3]O[3]H)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	125.2763	0.106	4	125.2763	0.106	4	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[6a]C[3]2)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CC3)	C(C[3]C[6a]C[3]2)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CC3)	125.2977	1.247	4	125.2977	1.247	4	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3]C[6a]C[3]2)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	C(C[3]C[6a]C[3]2)(OC)(O)	O(CC[3]O)	O(CC[3]O)(CH3)	123.4234	0.394	8	123.4234	0.394	8	124.1217	1.703	150	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x4,3x6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x4,3x6]C[3x4,3x6]3)(OC)(O)	O(CC[3x4,3x6]O)	O(CC[3x4,3x6]O)(CH3)	C(C[3x4,3x6]C[3x4,3x6]3)(OC)(O)	O(CC[3x4,3x6]O)	O(CC[3x4,3x6]O)(CH3)	123.2766	0.313	10	123.2766	0.313	10	123.2766	0.313	10	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x4,6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x4,6]C[4,4,5,3x6]2C[3x4,6])(OC)(O)	O(CC[3x4,6]O)	O(CC[3x4,6]O)(CH3)	C(C[3x4,6]C[4,4,5,3x6]2C[3x4,6])(OC)(O)	O(CC[3x4,6]O)	O(CC[3x4,6]O)(CH3)	123.2620	0.000	1	123.2620	0.000	1	123.2620	0.000	1	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x5,3x6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x5,3x6]C[3x5,3x6]C[3x5,6,6]C[5,5,6])(OC)(O)	O(CC[3x5,3x6]O)	O(CC[3x5,3x6]O)(CH3)	C(C[3x5,3x6]C[3x5,3x6]C[3x5,6,6]C[5,5,6])(OC)(O)	O(CC[3x5,3x6]O)	O(CC[3x5,3x6]O)(CH3)	123.2797	0.353	3	123.2797	0.353	3	123.2797	0.353	3	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x5,6,6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x5,6,6]C[3x5,6,6]C[5,5,6]2)(OC)(O)	O(CC[3x5,6,6]O)	O(CC[3x5,6,6]O)(CH3)	C(C[3x5,6,6]C[3x5,6,6]C[5,5,6]2)(OC)(O)	O(CC[3x5,6,6]O)	O(CC[3x5,6,6]O)(CH3)	123.5610	0.000	1	123.5610	0.000	1	123.5610	0.000	1	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x5,6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x5,6]C[3,5,5,6]C[4x5]C[5,6])(OC)(O)	O(CC[3x5,6]O)	O(CC[3x5,6]O)(CCHH)	C(C[3x5,6]C[3,5,5,6]C[4x5]C[5,6])(OC)(O)	O(CC[3x5,6]O)	O(CC[3x5,6]O)(CCHH)	123.0720	0.000	1	123.0720	0.000	1	123.7275	0.927	2	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x5,6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x5,6]C[3x5,6,6]C[4,5,5,6]O[5,5])(OC)(O)	O(CC[3x5,6]O)	O(CC[3x5,6]O)(CC[6a]HH)	C(C[3x5,6]C[3x5,6,6]C[4,5,5,6]O[5,5])(OC)(O)	O(CC[3x5,6]O)	O(CC[3x5,6]O)(CC[6a]HH)	124.3830	0.000	1	124.3830	0.000	1	123.7275	0.927	2	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x5]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x5]C[5,5]3)(OC)(O)	O(CC[3x5]O)	O(CC[3x5]O)(CCHH)	C(C[3x5]C[5,5]3)(OC)(O)	O(CC[3x5]O)	O(CC[3x5]O)(CCHH)	124.6270	0.000	1	124.6270	0.000	1	124.4110	0.305	2	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x5]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x5]C[5,5]3)(OC)(O)	O(CC[3x5]O)	O(CC[3x5]O)(CH3)	C(C[3x5]C[5,5]3)(OC)(O)	O(CC[3x5]O)	O(CC[3x5]O)(CH3)	124.1950	0.000	1	124.1950	0.000	1	124.4110	0.305	2	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x6]C[3x6]C[6,6]2)(OC)(O)	O(CC[3x6]O)	O(CC[3x6]O)(CH3)	C(C[3x6]C[3x6]C[6,6]2)(OC)(O)	O(CC[3x6]O)	O(CC[3x6]O)(CH3)	124.0015	0.488	4	124.0015	0.488	4	124.1977	0.475	8	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x6]C[6,6,6a]2C[5,6,6])(OC)(O)	O(CC[3x6]O)	O(CC[3x6]O)(CH3)	C(C[3x6]C[6,6,6a]2C[5,6,6])(OC)(O)	O(CC[3x6]O)	O(CC[3x6]O)(CH3)	124.1750	0.000	1	124.1750	0.000	1	124.1977	0.475	8	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[3x6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[3x6]C[6,6]3)(OC)(O)	O(CC[3x6]O)	O(CC[3x6]O)(CH3)	C(C[3x6]C[6,6]3)(OC)(O)	O(CC[3x6]O)	O(CC[3x6]O)(CH3)	124.4670	0.497	3	124.4670	0.497	3	124.1977	0.475	8	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,4,6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,4,6]C[4,4,6]2C[4,6])(OC)(O)	O(CC[4,4,6]O)	O(CC[4,4,6]O)(CCCH)	C(C[4,4,6]C[4,4,6]2C[4,6])(OC)(O)	O(CC[4,4,6]O)	O(CC[4,4,6]O)(CCCH)	124.2750	0.400	4	124.2750	0.400	4	124.1110	0.422	7	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,4,6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,4,6]C[4,4,6]2C[4,6])(OC)(O)	O(CC[4,4,6]O)	O(CC[4,4,6]O)(CH3)	C(C[4,4,6]C[4,4,6]2C[4,6])(OC)(O)	O(CC[4,4,6]O)	O(CC[4,4,6]O)(CH3)	123.8923	0.410	3	123.8923	0.410	3	124.1110	0.422	7	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,4]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,4]C[3x4]2H)(OC)(O)	O(CC[4,4]O)	O(CC[4,4]O)(CH3)	C(C[4,4]C[3x4]2H)(OC)(O)	O(CC[4,4]O)	O(CC[4,4]O)(CH3)	124.2717	0.246	20	124.2717	0.246	20	124.2551	0.282	22	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,4]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,4]C[4,4]C[4]2)(OC)(O)	O(CC[4,4]O)	O(CC[4,4]O)(CH3)	C(C[4,4]C[4,4]C[4]2)(OC)(O)	O(CC[4,4]O)	O(CC[4,4]O)(CH3)	124.0890	0.679	2	124.0890	0.679	2	124.2551	0.282	22	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,5,6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,5,6]C[4,5,6,6]C[4,3x6]C[5])(OC)(O)	O(CC[4,5,6]O)	O(CC[4,5,6]O)(CH3)	C(C[4,5,6]C[4,5,6,6]C[4,3x6]C[5])(OC)(O)	O(CC[4,5,6]O)	O(CC[4,5,6]O)(CH3)	123.8170	0.000	2	123.8170	0.000	2	123.2842	0.908	6	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,5,6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,5,6]C[4,5,6]2C[5,5,6])(OC)(O)	O(CC[4,5,6]O)	O(CC[4,5,6]O)(CH3)	C(C[4,5,6]C[4,5,6]2C[5,5,6])(OC)(O)	O(CC[4,5,6]O)	O(CC[4,5,6]O)(CH3)	122.2255	0.600	2	122.2255	0.600	2	123.2842	0.908	6	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,5,6]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,5,6]C[4,5]C[4,6]C[5,6])(OC)(O)	O(CC[4,5,6]O)	O(CC[4,5,6]O)(CH3)	C(C[4,5,6]C[4,5]C[4,6]C[5,6])(OC)(O)	O(CC[4,5,6]O)	O(CC[4,5,6]O)(CH3)	123.8100	0.629	2	123.8100	0.629	2	123.2842	0.908	6	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,5]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,5]C[4,5,5]2H)(OC)(O)	O(CC[4,5]O)	O(CC[4,5]O)(CH3)	C(C[4,5]C[4,5,5]2H)(OC)(O)	O(CC[4,5]O)	O(CC[4,5]O)(CH3)	124.2650	0.000	2	124.2650	0.000	2	124.7761	1.243	7	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,5]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,5]C[4,5]C[4,6]C[5,5])(OC)(O)	O(CC[4,5]O)	O(CC[4,5]O)(CH3)	C(C[4,5]C[4,5]C[4,6]C[5,5])(OC)(O)	O(CC[4,5]O)	O(CC[4,5]O)(CH3)	123.9410	0.000	1	123.9410	0.000	1	124.7761	1.243	7	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,5]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,5]C[4,5]C[4]C[5])(OC)(O)	O(CC[4,5]O)	O(CC[4,5]O)(CH3)	C(C[4,5]C[4,5]C[4]C[5])(OC)(O)	O(CC[4,5]O)	O(CC[4,5]O)(CH3)	124.5990	0.000	1	124.5990	0.000	1	124.7761	1.243	7	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
930	954	958	0:SP2_SP2_SP2	C	O	O	4:2:1:	3:	3:4:	C[4,5]-4:O-2:O-1:	C-3:	C-3:C-4:	C(C[4,5]C[4,5]C[5,5]C[4])(OC)(O)	O(CC[4,5]O)	O(CC[4,5]O)(CH3)	C(C[4,5]C[4,5]C[5,5]C[4])(OC)(O)	O(CC[4,5]O)	O(CC[4,5]O)(CH3)	123.4900	0.000	1	123.4900	0.000	1	124.7761	1.243	7	124.2290	1.192	2812	123.7624	1.636	24949	123.7624	1.636	24949
