490	690	742	0:SP3_SP-NON_SP3	C	H	B[4]	4:4:1:1:	4:	4:4:4:2:	B[4]-4:C-4:H-1:H-1:	C-4:	P[4]-4:P[4]-4:C-4:O-2:	C(B[4]P[4]2O)(CCCH)(H)2	H(CB[4]CH)	B[4](P[4]B[4]CC)2(CCHH)(OS)	C(B[4]P[4]2O)(CCCH)(H)2	H(CB[4]CH)	B[4](P[4]B[4]CC)2(CCHH)(OS){1|C<4>,1|H<1>}	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2	107.0165	0.019	2
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:2:1:	4:	3:3:4:	C[6]-3:C[6a]-3:O-2:H-1:	C-4:	C[6,6a]-3:C[6]-3:C-4:	C(C[6]C[6,6a]C[6])(C[6a]C[6a]2)(OH)(H)	H(CC[6a]C[6]O)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]H)(CC[6a]HO)	C(C[6]C[6,6a]C[6])(C[6a]C[6a]2)(OH)(H)	H(CC[6a]C[6]O)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]C[6]H)(CC[6a]HO){1|C<4>,2|C<3>,3|H<1>}	107.4670	0.000	1	107.4670	0.000	1	107.4670	0.000	1	108.7851	1.199	10	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:2:1:	4:	3:3:4:	C[6a]-3:C[6]-3:O-2:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)(C[6]C[6]2)(OH)(H)	H(CC[6a]C[6]O)	C[6](C[6]C[6]Br)(C[6]C[6]N)(CC[6a]HO)	C(C[6a]C[6a]2)(C[6]C[6]2)(OH)(H)	H(CC[6a]C[6]O)	C[6](C[6]C[6]Br)(C[6]C[6]N)(CC[6a]HO){1|C<4>,4|H<1>}	106.9290	0.000	1	106.9290	0.000	1	108.5137	1.670	3	108.7851	1.199	10	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:2:1:	4:	3:3:4:	C[6a]-3:C[6]-3:O-2:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)(C[6]C[6]2)(OH)(H)	H(CC[6a]C[6]O)	C[6](C[6]C[6]H)(C[6]C[6]O)(CC[6a]HO)	C(C[6a]C[6a]2)(C[6]C[6]2)(OH)(H)	H(CC[6a]C[6]O)	C[6](C[6]C[6]H)(C[6]C[6]O)(CC[6a]HO){1|C<3>,1|C<4>,1|H<1>,1|O<2>}	110.2580	0.000	1	109.3060	1.346	2	108.5137	1.670	3	108.7851	1.199	10	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:2:1:	4:	3:3:4:	C[6a]-3:C[6]-3:O-2:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)(C[6]C[6]2)(OH)(H)	H(CC[6a]C[6]O)	C[6](C[6]C[6]H)(C[6]C[6]O)(CC[6a]HO)	C(C[6a]C[6a]2)(C[6]C[6]2)(OH)(H)	H(CC[6a]C[6]O)	C[6](C[6]C[6]H)(C[6]C[6]O)(CC[6a]HO){1|C<4>,4|H<1>}	108.3540	0.000	1	109.3060	1.346	2	108.5137	1.670	3	108.7851	1.199	10	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:2:1:	4:	3:4:4:	C[6a]-3:C[6]-3:O-2:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6a]C[6a]2)(C[6]C[6]2)(OH)(H)	H(CC[6a]C[6]O)	C[6](C[6]C[5,6]C)(C[6]C[6]HH)(CC[6a]HO)	C(C[6a]C[6a]2)(C[6]C[6]2)(OH)(H)	H(CC[6a]C[6]O)	C[6](C[6]C[5,6]C)(C[6]C[6]HH)(CC[6a]HO){1|C<4>,1|O<2>,1|S<2>,2|H<1>}	108.7370	0.000	1	108.7370	0.000	1	108.7370	0.000	1	108.7370	0.000	1	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:2:1:	4:	4:3:4:	C[6]-3:C-3:O-2:H-1:	C-4:	C[6]-4:C[6]-3:C-4:	C(C[6]C[6]2)(CC[6]O)(OC)(H)	H(CC[6]CO)	C[6](C[6]C[6]CC)(C[6]C[6]C)(CCHO)	C(C[6]C[6]2)(CC[6]O)(OC)(H)	H(CC[6]CO)	C[6](C[6]C[6]CC)(C[6]C[6]C)(CCHO){1|H<1>,2|C<4>,2|O<2>}	107.4620	0.000	1	107.4620	0.000	1	107.2885	0.245	2	107.2885	0.245	2	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:2:1:	4:	4:3:4:	C[6]-3:C-3:O-2:H-1:	C-4:	C[6]-4:C[6]-3:C-4:	C(C[6]C[6]2)(CC[6]O)(OH)(H)	H(CC[6]CO)	C[6](C[6]C[6]CC)(C[6]C[6]C)(CCHO)	C(C[6]C[6]2)(CC[6]O)(OH)(H)	H(CC[6]CO)	C[6](C[6]C[6]CC)(C[6]C[6]C)(CCHO){1|H<1>,2|C<4>,2|O<2>}	107.1150	0.000	1	107.1150	0.000	1	107.2885	0.245	2	107.2885	0.245	2	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C-3:C-3:H-1:	C-4:	C[6,6a]-3:C[6]-3:C-4:	C(C[6]C[6,6a]C[6])(COO)2(H)	H(CC[6]CC)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]O[6]H)(CCCH)	C(C[6]C[6,6a]C[6])(COO)2(H)	H(CC[6]CC)	C[6](C[6,6a]C[6,6a]C[6a])(C[6]O[6]H)(CCCH){1|C<4>,1|H<1>,2|C<3>}	104.9140	0.000	1	104.9140	0.000	1	104.9140	0.000	1	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C-3:C-3:H-1:	C-4:	C[6]-3:N[6]-3:C-4:	C(C[6]C[6]N[6])(CNO)2(H)	H(CC[6]CC)	C[6](C[6]C[6]H)(N[6]C[6]H)(CCCH)	C(C[6]C[6]N[6])(CNO)2(H)	H(CC[6]CC)	C[6](C[6]C[6]H)(N[6]C[6]H)(CCCH){1|C<3>,2|C<4>}	109.5050	0.269	2	109.5050	0.269	2	108.6230	1.539	3	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C-3:C-3:H-1:	C-4:	C[6]-3:N[6]-3:C-4:	C(C[6]C[6]N[6])(CNO)2(H)	H(CC[6]CC)	C[6](C[6]C[6]H)(N[6]C[6]O)(CCCH)	C(C[6]C[6]N[6])(CNO)2(H)	H(CC[6]CC)	C[6](C[6]C[6]H)(N[6]C[6]O)(CCCH){1|C<3>,1|C<4>,1|H<1>}	106.8590	0.000	1	106.8590	0.000	1	108.6230	1.539	3	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C-3:N-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)(COO)(NHS)(H)	H(CC[6]CN)	C[6](C[6]O[6]C)(C[6]O[6]O)(CCHN)	C(C[6]C[6]2)(COO)(NHS)(H)	H(CC[6]CN)	C[6](C[6]O[6]C)(C[6]O[6]O)(CCHN){1|C<4>}	108.0000	0.000	1	108.0000	0.000	1	108.0000	0.000	1	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C[6]-3:C-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)2(CCH)(H)	H(CC[6]2C)	C[6](C[6]C[6]O)2(CC[6]CH)	C(C[6]C[6]2)2(CCH)(H)	H(CC[6]2C)	C[6](C[6]C[6]O)2(CC[6]CH){1|C<4>,4|H<1>}	104.2591	0.373	12	104.2591	0.373	12	104.7813	1.371	14	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C[6]-3:C-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6]C[6]2)2(CC[6a]O)(H)	H(CC[6]2C)	C[6](C[6]C[6,6a]O)(C[6]C[6]2)(CC[6]CH)	C(C[6]C[6]2)2(CC[6a]O)(H)	H(CC[6]2C)	C[6](C[6]C[6,6a]O)(C[6]C[6]2)(CC[6]CH){1|O<1>,4|C<3>}	107.9145	0.037	2	107.9145	0.037	2	104.7813	1.371	14	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C[6]-3:C[6]-3:H-1:	C-4:	N[6]-3:C[6]-3:C-4:	C(C[6]C[6]N[6])3(H)	H(CC[6]3)	C[6](N[6]C[6]Ag)(C[6]C[6]H)(CC[6]2H)	C(C[6]C[6]N[6])3(H)	H(CC[6]3)	C[6](N[6]C[6]Ag)(C[6]C[6]H)(CC[6]2H){1|C<3>,1|C<4>,1|H<1>}	105.1860	0.311	4	105.1575	0.290	6	105.1575	0.290	6	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C[6]-3:C[6]-3:H-1:	C-4:	N[6]-3:C[6]-3:C-4:	C(C[6]C[6]N[6])3(H)	H(CC[6]3)	C[6](N[6]C[6]Ag)(C[6]C[6]H)(CC[6]2H)	C(C[6]C[6]N[6])3(H)	H(CC[6]3)	C[6](N[6]C[6]Ag)(C[6]C[6]H)(CC[6]2H){1|C<3>,1|H<1>,1|O<2>}	105.1005	0.347	2	105.1575	0.290	6	105.1575	0.290	6	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C[6]-3:N-3:H-1:	C-4:	N[6]-3:C[6]-3:C-4:	C(C[6]C[6]N[6])2(NCH)(H)	H(CC[6]2N)	C[6](N[6]C[6]Fe)(C[6]C[6]H)(CC[6]HN)	C(C[6]C[6]N[6])2(NCH)(H)	H(CC[6]2N)	C[6](N[6]C[6]Fe)(C[6]C[6]H)(CC[6]HN){1|C<3>,2|H<1>}	104.6380	0.228	4	104.6380	0.228	4	106.1187	1.298	10	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C[6]-3:N-3:H-1:	C-4:	N[6]-3:C[6]-3:C-4:	C(C[6]C[6]N[6])2(NCH)(H)	H(CC[6]2N)	C[6](N[6]C[6]Pd)(C[6]C[6]H)(CC[6]HN)	C(C[6]C[6]N[6])2(NCH)(H)	H(CC[6]2N)	C[6](N[6]C[6]Pd)(C[6]C[6]H)(CC[6]HN){1|C<3>,2|H<1>}	107.0050	0.062	2	107.0050	0.062	2	106.1187	1.298	10	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:C[6]-3:N-3:H-1:	C-4:	N[6]-3:C[6]-3:C-4:	C(C[6]C[6]N[6])2(NHS)(H)	H(CC[6]2N)	C[6](N[6]C[6]Pt)(C[6]C[6]H)(CC[6]HN)	C(C[6]C[6]N[6])2(NHS)(H)	H(CC[6]2N)	C[6](N[6]C[6]Pt)(C[6]C[6]H)(CC[6]HN){1|C<3>,2|H<1>}	107.1562	0.343	4	107.1562	0.343	4	106.1187	1.298	10	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:N[5]-3:N[5]-3:H-1:	C-4:	N[6]-3:C[6]-3:C-4:	C(C[6]C[6]N[6])(N[5]C[5]N[5])2(H)	H(CC[6]N[5]2)	C[6](N[6]C[6]Co)(C[6]C[6]H)(CN[5]2H)	C(C[6]C[6]N[6])(N[5]C[5]N[5])2(H)	H(CC[6]N[5]2)	C[6](N[6]C[6]Co)(C[6]C[6]H)(CN[5]2H){1|C<3>,1|C<4>,1|H<1>}	107.9210	0.038	2	107.7213	0.347	3	108.1366	1.243	9	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:N[5]-3:N[5]-3:H-1:	C-4:	N[6]-3:C[6]-3:C-4:	C(C[6]C[6]N[6])(N[5]C[5]N[5])2(H)	H(CC[6]N[5]2)	C[6](N[6]C[6]Co)(C[6]C[6]H)(CN[5]2H)	C(C[6]C[6]N[6])(N[5]C[5]N[5])2(H)	H(CC[6]N[5]2)	C[6](N[6]C[6]Co)(C[6]C[6]H)(CN[5]2H){1|C<3>,2|H<1>}	107.3220	0.000	1	107.7213	0.347	3	108.1366	1.243	9	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:N[5]-3:N[5]-3:H-1:	C-4:	N[6]-3:C[6]-3:C-4:	C(C[6]C[6]N[6])(N[5]C[5]N[5])2(H)	H(CC[6]N[5]2)	C[6](N[6]C[6]Fe)(C[6]C[6]H)(CN[5]2H)	C(C[6]C[6]N[6])(N[5]C[5]N[5])2(H)	H(CC[6]N[5]2)	C[6](N[6]C[6]Fe)(C[6]C[6]H)(CN[5]2H){1|C<3>,1|C<4>,1|H<1>}	107.8800	0.174	2	107.8800	0.174	2	108.1366	1.243	9	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:N[5]-3:N[5]-3:H-1:	C-4:	N[6]-3:C[6]-3:C-4:	C(C[6]C[6]N[6])(N[5]C[5]N[5])2(H)	H(CC[6]N[5]2)	C[6](N[6]C[6]Mn)(C[6]C[6]H)(CN[5]2H)	C(C[6]C[6]N[6])(N[5]C[5]N[5])2(H)	H(CC[6]N[5]2)	C[6](N[6]C[6]Mn)(C[6]C[6]H)(CN[5]2H){1|C<3>,1|C<4>,1|H<1>}	107.1335	0.507	2	107.1335	0.507	2	108.1366	1.243	9	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6]-3:N[5]-3:N[5]-3:H-1:	C-4:	N[6]-3:C[6]-3:C-4:	C(C[6]C[6]N[6])(N[5]C[5]N[5])2(H)	H(CC[6]N[5]2)	C[6](N[6]C[6]Zn)(C[6]C[6]H)(CN[5]2H)	C(C[6]C[6]N[6])(N[5]C[5]N[5])2(H)	H(CC[6]N[5]2)	C[6](N[6]C[6]Zn)(C[6]C[6]H)(CN[5]2H){1|C<3>,1|C<4>,1|H<1>}	110.0190	1.444	2	110.0190	1.444	2	108.1366	1.243	9	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6a]-3:C[6]-3:N-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)(C[6]C[6]2)(NC[6a]H)(H)	H(CC[6a]C[6]N)	C[6](C[6]C[6]H)(C[6]O[6]O)(CC[6a]HN)	C(C[6a]C[6a]2)(C[6]C[6]2)(NC[6a]H)(H)	H(CC[6a]C[6]N)	C[6](C[6]C[6]H)(C[6]O[6]O)(CC[6a]HN){1|C<4>,2|H<1>}	108.8960	0.000	1	108.8960	0.000	1	107.2675	2.303	2	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6a]-3:C[6]-3:N-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)(C[6]C[6]2)(NC[6a]H)(H)	H(CC[6a]C[6]N)	C[6](C[6]C[6]N)(C[6]C[6]O)(CC[6a]HN)	C(C[6a]C[6a]2)(C[6]C[6]2)(NC[6a]H)(H)	H(CC[6a]C[6]N)	C[6](C[6]C[6]N)(C[6]C[6]O)(CC[6a]HN){1|C<4>,4|H<1>}	105.6390	0.000	1	105.6390	0.000	1	107.2675	2.303	2	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6a]-3:C[6a]-3:C[6]-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]H)(C[6]C[6]O)(CC[6a]2H)	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]H)(C[6]C[6]O)(CC[6a]2H){1|C<3>,2|C<4>}	107.1630	0.000	1	106.4965	0.943	2	105.8672	1.087	8	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6a]-3:C[6a]-3:C[6]-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]H)(C[6]C[6]O)(CC[6a]2H)	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]H)(C[6]C[6]O)(CC[6a]2H){1|C<4>,4|H<1>}	105.8300	0.000	1	106.4965	0.943	2	105.8672	1.087	8	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6a]-3:C[6a]-3:C[6]-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]H)2(CC[6a]2H)	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]H)2(CC[6a]2H){1|C<3>,2|H<1>}	106.9510	0.000	1	106.3435	0.434	4	105.8672	1.087	8	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6a]-3:C[6a]-3:C[6]-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]H)2(CC[6a]2H)	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]H)2(CC[6a]2H){1|K<10>,1|C<4>,2|H<1>}	106.2980	0.000	1	106.3435	0.434	4	105.8672	1.087	8	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6a]-3:C[6a]-3:C[6]-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]H)2(CC[6a]2H)	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]H)2(CC[6a]2H){1|N<3>,2|H<1>}	106.0625	0.189	2	106.3435	0.434	4	105.8672	1.087	8	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6a]-3:C[6a]-3:C[6]-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]O)2(CC[6a]2H)	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]C[6]O)2(CC[6a]2H){1|C<4>,4|H<1>}	104.5180	0.000	1	104.5180	0.000	1	105.8672	1.087	8	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	C[6a]-3:C[6a]-3:C[6]-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]N[6]O)2(CC[6a]2H)	C(C[6a]C[6a]2)2(C[6]C[6]2)(H)	H(CC[6a]2C[6])	C[6](C[6]N[6]O)2(CC[6a]2H){1|C<3>,2|C<4>}	104.0530	0.000	1	104.0530	0.000	1	105.8672	1.087	8	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	N[5]-3:N[5]-3:C[6]-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(N[5]C[5]N[5])2(C[6]C[6]2)(H)	H(CC[6]N[5]2)	C[6](C[6]C[6]H)2(CN[5]2H)	C(N[5]C[5]N[5])2(C[6]C[6]2)(H)	H(CC[6]N[5]2)	C[6](C[6]C[6]H)2(CN[5]2H){1|C<3>,1|H<1>,1|O<2>}	105.9480	0.000	1	106.8965	0.479	6	106.8965	0.479	6	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:3:4:	N[5]-3:N[5]-3:C[6]-3:H-1:	C-4:	C[6]-3:C[6]-3:C-4:	C(N[5]C[5]N[5])2(C[6]C[6]2)(H)	H(CC[6]N[5]2)	C[6](C[6]C[6]H)2(CN[5]2H)	C(N[5]C[5]N[5])2(C[6]C[6]2)(H)	H(CC[6]N[5]2)	C[6](C[6]C[6]H)2(CN[5]2H){1|N<3>,2|H<1>}	107.0862	0.129	5	106.8965	0.479	6	106.8965	0.479	6	106.2322	1.692	60	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:4:2:	C[6]-3:C[6a]-3:C-3:H-1:	C-4:	C[6]-3:C-4:O[6]-2:	C(C[6]C[6]O[6])(C[6a]C[6a]2)(CCC)(H)	H(CC[6a]C[6]C)	C[6](C[6]C[6]H)(CC[6a]CH)(O[6]C[6])	C(C[6]C[6]O[6])(C[6a]C[6a]2)(CCC)(H)	H(CC[6a]C[6]C)	C[6](C[6]C[6]H)(CC[6a]CH)(O[6]C[6]){1|C<4>,4|H<1>}	103.9460	0.000	1	103.9460	0.000	1	103.9460	0.000	1	103.9460	0.000	1	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:4:4:	C[6]-3:C-3:C-3:H-1:	C-4:	C[6]-3:C[6]-4:C-4:	C(C[6]C[6]2)(COO)2(H)	H(CC[6]CC)	C[6](C[6]C[6,6a]H)(C[6]C[6]HH)(CCCH)	C(C[6]C[6]2)(COO)2(H)	H(CC[6]CC)	C[6](C[6]C[6,6a]H)(C[6]C[6]HH)(CCCH){2|C<3>,2|H<1>}	107.8180	0.000	1	107.8180	0.000	1	107.8180	0.000	1	105.7520	1.790	3	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	3:4:4:	C[6]-3:C[6]-3:C[6a]-3:H-1:	C-4:	C[6]-3:C-4:S[6]-4:	C(C[6]C[6]S[6])2(C[6a]C[6a]2)(H)	H(CC[6a]C[6]2)	C[6](C[6]C[6,6a]O)(CC[6a]C[6]H)(S[6]N[6]OO)	C(C[6]C[6]S[6])2(C[6a]C[6a]2)(H)	H(CC[6a]C[6]2)	C[6](C[6]C[6,6a]O)(CC[6a]C[6]H)(S[6]N[6]OO){1|C<4>,2|C<3>}	104.7190	0.066	2	104.7190	0.066	2	104.7190	0.066	2	105.7520	1.790	3	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	4:3:3:	C[6]-3:C[6a]-3:C[6]-3:H-1:	C-4:	C-4:C[6]-3:C[6]-3:	C(C[6]C[6]N[6])(C[6a]C[6a]2)(C[6]C[6]2)(H)	H(CC[6a]C[6]2)	C[6](CC[6a]C[6]H)(C[6]C[6]Pd)(C[6]C[6]H)	C(C[6]C[6]N[6])(C[6a]C[6a]2)(C[6]C[6]2)(H)	H(CC[6a]C[6]2)	C[6](CC[6a]C[6]H)(C[6]C[6]Pd)(C[6]C[6]H){1|C<3>,2|H<1>}	106.4060	0.000	1	106.4060	0.000	1	106.4060	0.000	1	104.3219	0.871	31	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	4:3:3:	C[6]-3:C[6a]-3:C[6]-3:H-1:	C-4:	C-4:N[6]-3:C[6]-3:	C(C[6]C[6]N[6])(C[6a]C[6a]2)(C[6]C[6]2)(H)	H(CC[6a]C[6]2)	C[6](CC[6a]C[6]H)(N[6]C[6]Pd)(C[6]C[6]H)	C(C[6]C[6]N[6])(C[6a]C[6a]2)(C[6]C[6]2)(H)	H(CC[6a]C[6]2)	C[6](CC[6a]C[6]H)(N[6]C[6]Pd)(C[6]C[6]H){1|C<3>,2|H<1>}	106.3870	0.000	1	106.3870	0.000	1	106.3870	0.000	1	104.3219	0.871	31	109.3711	0.934	20908	109.3697	0.937	21039
490	690	762	0:SP3_SP-NON_SP2	C	H	C[6]	3:3:3:1:	4:	4:3:3:	C[6a]-3:C[6]-3:C[6]-3:H-1:	C-4:	C-4:C[6]-3:C[6]-3:	C(C[6a]C[6a]2)(C[6]C[6]2)2(H)	H(CC[6a]C[6]2)	C[6](CC[6a]C[6]H)(C[6]C[6]O)2	C(C[6a]C[6a]2)(C[6]C[6]2)2(H)	H(CC[6a]C[6]2)	C[6](CC[6a]C[6]H)(C[6]C[6]O)2{1|C<4>,4|H<1>}	104.0277	0.311	26	104.0277	0.311	26	104.0642	0.328	28	104.3219	0.871	31	109.3711	0.934	20908	109.3697	0.937	21039
