358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]N[5]H)(C[5]C[5]O[5]H)(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|N<3>,2|C<4>,2|H<1>}    C[5](C[5]C[5]N[5]H)(C[5]C[5]O[5]H)(O[5]C[5])(H){1|S<4>,2|H<1>,2|O<2>,5|C<4>}   1.4270    0.0000    2     1.4270     0.0000    2
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]N[5]H)(C[5]O[5]HH)(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|C<4>,1|N<3>,3|H<1>}    C[5](C[5]C[5]N[5]H)(C[5]O[5]HH)(O[5]C[5])(H){2|H<1>,5|C<4>}   1.4388    0.0000    1     1.4388     0.0000    1
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)(C[5]O[5]CH)(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|C<3>,1|C<4>,1|O<2>,2|H<1>}    C[5](C[5]C[5]O[5]H)(C[5]O[5]CH)(O[5]C[5])(H){1|H<1>,1|O<2>,4|C<4>}   1.4258    0.0000    1     1.4271     0.0014    3
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)(C[5]O[5]CH)(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|O<2>,2|C<4>,2|H<1>}    C[5](C[5]C[5]O[5]H)(C[5]O[5]CH)(O[5]C[5])(H){1|C<3>,1|H<1>,1|O<2>,3|C<4>}   1.4285    0.0000    1     1.4271     0.0014    3
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)(C[5]O[5]CH)(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|O<2>,2|C<4>,2|H<1>}    C[5](C[5]C[5]O[5]H)(C[5]O[5]CH)(O[5]C[5])(H){1|O<2>,2|H<1>,3|C<4>}   1.4270    0.0000    1     1.4271     0.0014    3
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)(C[5]O[5]HH)(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|C<4>,1|O<2>,3|H<1>}    C[5](C[5]C[5]O[5]H)(C[5]O[5]HH)(O[5]C[5])(H){1|C<3>,1|H<1>,1|O<2>,3|C<4>}   1.4295    0.0011    3     1.4311     0.0029    7
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)(C[5]O[5]HH)(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|C<4>,1|O<2>,3|H<1>}    C[5](C[5]C[5]O[5]H)(C[5]O[5]HH)(O[5]C[5])(H){1|C<3>,1|O<2>,4|C<4>}   1.4365    0.0000    1     1.4311     0.0029    7
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)(C[5]O[5]HH)(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|C<4>,1|O<2>,3|H<1>}    C[5](C[5]C[5]O[5]H)(C[5]O[5]HH)(O[5]C[5])(H){1|H<1>,1|O<2>,1|P<4>,3|C<4>}   1.4281    0.0000    1     1.4311     0.0029    7
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)(C[5]O[5]HH)(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|C<4>,1|O<2>,3|H<1>}    C[5](C[5]C[5]O[5]H)(C[5]O[5]HH)(O[5]C[5])(H){1|H<1>,1|O<2>,4|C<4>}   1.4328    0.0000    1     1.4311     0.0029    7
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)(C[5]O[5]HH)(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|C<4>,1|O<2>,3|H<1>}    C[5](C[5]C[5]O[5]H)(C[5]O[5]HH)(O[5]C[5])(H){1|H<1>,5|C<4>}   1.4320    0.0000    1     1.4311     0.0029    7
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)(C[5]O[5]CC)    C[5](C[5]C[5]O[5]H)2(O[5]C[5])(H)     O[5](C[5]C[5]2H)(C[5]O[5]CC){1|O<2>,2|C<4>,2|H<1>}    C[5](C[5]C[5]O[5]H)2(O[5]C[5])(H){2|O<2>,3|H<1>,4|C<4>}   1.4280    0.0013    2     1.4280     0.0013    2
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]2H)2    C[5](C[5]C[5]O[5]C)(C[5]C[5]HH)(O[5]C[5])(H)     O[5](C[5]C[5]2H)2{2|O<2>,4|C<4>,4|H<1>}    C[5](C[5]C[5]O[5]C)(C[5]C[5]HH)(O[5]C[5])(H){3|C<4>,5|H<1>}   1.4360    0.0000    1     1.4360     0.0000    1
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]C[6]H)(C[5]C[5]2H)    C[5](C[5]C[5,6a]C[5]H)(C[5]C[5]HH)(O[5]C[5])(H)     O[5](C[5]C[5]C[6]H)(C[5]C[5]2H){1|C<4>,3|C<3>,5|H<1>}    C[5](C[5]C[5,6a]C[5]H)(C[5]C[5]HH)(O[5]C[5])(H){1|C<4>,3|C<3>,5|H<1>}   1.4408    0.0000    1     1.4408     0.0000    1
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[6a]C[5]H)(C[5]C[5]2H)    C[5](C[5]C[5,6a]C[5]H)(C[5]C[5]HH)(O[5]C[5])(H)     O[5](C[5]C[6a]C[5]H)(C[5]C[5]2H){1|C<4>,3|C<3>,5|H<1>}    C[5](C[5]C[5,6a]C[5]H)(C[5]C[5]HH)(O[5]C[5])(H){1|C<4>,3|C<3>,5|H<1>}   1.4408    0.0000    1     1.4408     0.0000    1
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[6]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]C[6]H)(C[5]O[5]CC)    C[5](C[5]O[5]HH)(C[6]C[6]2H)(O[5]C[5])(H)     O[5](C[5]C[5]C[6]H)(C[5]O[5]CC){2|C<4>,3|H<1>}    C[5](C[5]O[5]HH)(C[6]C[6]2H)(O[5]C[5])(H){2|C<3>,2|H<1>,4|C<4>}   1.4388    0.0000    1     1.4388     0.0000    1
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[5]-4:C[6]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]C[6]H)(C[5]O[5]CC)    C[5](C[5]O[5]HH)(C[6]O[6]2H)(O[5]C[5])(H)     O[5](C[5]C[5]C[6]H)(C[5]O[5]CC){2|O<2>,3|H<1>}    C[5](C[5]O[5]HH)(C[6]O[6]2H)(O[5]C[5])(H){2|C<3>,2|C<4>}   1.4248    0.0000    1     1.4248     0.0000    1
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[6]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]C[6]H)(C[5]C[5]CH)    C[5](C[6]C[6]O[6]H)(C[5]C[5]HH)(O[5]C[5])(H)     O[5](C[5]C[5]C[6]H)(C[5]C[5]CH){1|C<4>,1|O<2>,5|H<1>}    C[5](C[6]C[6]O[6]H)(C[5]C[5]HH)(O[5]C[5])(H){3|C<4>,5|H<1>}   1.4422    0.0000    1     1.4422     0.0000    1
358    474     4:4:    4:4:2:1:    C[5]-4:C[5]-4:     C[6]-4:C[5]-4:O[5]-2:H-1:     Y    O[5](C[5]C[5]C[6]H)(C[5]O[5]CC)    C[5](C[6]C[5,6]O[6]H)(C[5]O[5]HH)(O[5]C[5])(H)     O[5](C[5]C[5]C[6]H)(C[5]O[5]CC){1|C<4>,1|O<2>,3|H<1>}    C[5](C[6]C[5,6]O[6]H)(C[5]O[5]HH)(O[5]C[5])(H){1|H<1>,1|O<2>,4|C<4>}   1.4334    0.0000    1     1.4334     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5,6,6]-4:C[5,5,6]-4:     C[5,5,6]-4:C[5,6,6]-4:O[5,6]-2:O[5]-2:     Y    O[5,6](C[5,5,6,6]C[5,5,6]C[5,6,6]O[5])(C[5,5,6]C[3x5,6]C[5,6]H)    C[5,5,6,6](C[5,5,6]C[3x5,6]C[5]H)(C[5,6,6]C[5,6,6]C[5]H)(O[5,6]C[5,5,6])(O[5]C[5])     O[5,6](C[5,5,6,6]C[5,5,6]C[5,6,6]O[5])(C[5,5,6]C[3x5,6]C[5,6]H){1|C<3>,1|N<3>,4|C<4>,4|H<1>}    C[5,5,6,6](C[5,5,6]C[3x5,6]C[5]H)(C[5,6,6]C[5,6,6]C[5]H)(O[5,6]C[5,5,6])(O[5]C[5]){1|C<3>,1|N<3>,4|C<4>,5|H<1>}   1.4367    0.0000    1     1.4340     0.0038    2
358    474     4:4:    4:4:2:2:    C[5,5,6,6]-4:C[5,5,6]-4:     C[5,5,6]-4:C[5,6,6]-4:O[5,6]-2:O[5]-2:     Y    O[5,6](C[5,5,6,6]C[5,5,6]C[5,6,6]O[5])(C[5,5,6]C[3x5,6]C[5,6]H)    C[5,5,6,6](C[5,5,6]C[3x5,6]C[5]H)(C[5,6,6]C[5,6,6]C[5]H)(O[5,6]C[5,5,6])(O[5]C[5])     O[5,6](C[5,5,6,6]C[5,5,6]C[5,6,6]O[5])(C[5,5,6]C[3x5,6]C[5,6]H){1|C<3>,1|N<3>,4|C<4>,4|H<1>}    C[5,5,6,6](C[5,5,6]C[3x5,6]C[5]H)(C[5,6,6]C[5,6,6]C[5]H)(O[5,6]C[5,5,6])(O[5]C[5]){1|N<3>,1|O<1>,4|C<4>,5|H<1>}   1.4313    0.0000    1     1.4340     0.0038    2
358    474     4:4:    4:4:2:2:    C[5,5,6,6]-4:C[5,6,6]-4:     C[5,5,6]-4:C[6,6]-4:O[5,6]-2:O-2:     Y    O[5,6](C[5,5,6,6]C[3x5,6]C[5,6,6]C[6])(C[5,6,6]C[5,5,6]C[6,6]O)    C[5,6,6](C[5,5,6]C[3x5,6]C[5]C)(C[6,6]C[5,6,6]HH)(O[5,6]C[5,5,6,6])(OH)     O[5,6](C[5,5,6,6]C[3x5,6]C[5,6,6]C[6])(C[5,6,6]C[5,5,6]C[6,6]O){3|H<1>,3|O<2>,6|C<4>}    C[5,6,6](C[5,5,6]C[3x5,6]C[5]C)(C[6,6]C[5,6,6]HH)(O[5,6]C[5,5,6,6])(OH){1|H<1>,1|O<2>,6|C<4>}   1.4389    0.0023    3     1.4389     0.0023    3
358    474     4:4:    4:4:2:2:    C[5,5,6,6]-4:C[5,6]-4:     C[5,3x6]-4:C[5,6]-4:O[5,5]-2:O[5,6]-2:     Y    O[5,6](C[5,5,6,6]C[5,3x6]C[5,6]O[5,5])(C[5,6]C[5,5,6]CC)    C[5,5,6,6](C[5,3x6]C[5,6]C[6,6]C[6])(C[5,6]C[5]2C[6])(O[5,5]C[5,5,6])(O[5,6]C[5,6])     O[5,6](C[5,5,6,6]C[5,3x6]C[5,6]O[5,5])(C[5,6]C[5,5,6]CC){1|H<1>,2|C<3>,4|C<4>}    C[5,5,6,6](C[5,3x6]C[5,6]C[6,6]C[6])(C[5,6]C[5]2C[6])(O[5,5]C[5,5,6])(O[5,6]C[5,6]){2|O<1>,7|C<4>,8|H<1>}   1.4518    0.0000    1     1.4518     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5,6]-4:C[5]-4:     C[4,5,6,6]-4:C[5,5,6,6]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5,6]C[4,5,6,6]C[5,5,6,6]O[5])(C[5]C[5]HH)    C[5,5,6](C[4,5,6,6]C[4,5,5,6]C[4,5,6,6]C[5,6])(C[5,5,6,6]C[5,5,6,6]C[3x5,6]H)(O[5]C[5])2     O[5](C[5,5,6]C[4,5,6,6]C[5,5,6,6]O[5])(C[5]C[5]HH){3|H<1>,5|C<4>}    C[5,5,6](C[4,5,6,6]C[4,5,5,6]C[4,5,6,6]C[5,6])(C[5,5,6,6]C[5,5,6,6]C[3x5,6]H)(O[5]C[5])2{1|C<3>,6|C<4>,8|H<1>}   1.4316    0.0000    1     1.4316     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5,6]-4:C[5]-4:     C[5,5,6]-4:C[5,6]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5,6]C[5,5,6]C[5,6]O[5])(C[5]C[5]HH)    C[5,5,6](C[5,5,6]C[5,5]C[5,6]C)(C[5,6]C[5,5,6]HH)(O[5]C[5])2     O[5](C[5,5,6]C[5,5,6]C[5,6]O[5])(C[5]C[5]HH){4|C<4>,4|H<1>}    C[5,5,6](C[5,5,6]C[5,5]C[5,6]C)(C[5,6]C[5,5,6]HH)(O[5]C[5])2{3|C<4>,7|H<1>}   1.4327    0.0000    1     1.4327     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5,6]-4:C[5]-4:     C[5,6]-4:C[5,6]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5,6]C[5,6]2O[5])(C[5]C[5]HH)    C[5,5,6](C[5,6]C[5,5,6]HH)(C[5,6]C[5]C[6]H)(O[5]C[5])2     O[5](C[5,5,6]C[5,6]2O[5])(C[5]C[5]HH){3|C<4>,5|H<1>}    C[5,5,6](C[5,6]C[5,5,6]HH)(C[5,6]C[5]C[6]H)(O[5]C[5])2{1|C<3>,2|C<4>,7|H<1>}   1.4336    0.0000    1     1.4336     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5,5]-4:     C[5,5]-4:C[5]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5]C[5,5]C[5]O[5])2    C[5,5](C[5,5]C[5,5]C[5]H)(C[5]C[5]HH)(O[5]C[5,5])(O[5]C[5])     O[5](C[5,5]C[5,5]C[5]O[5])2{1|C<3>,1|O<1>,4|H<1>,5|C<4>}    C[5,5](C[5,5]C[5,5]C[5]H)(C[5]C[5]HH)(O[5]C[5,5])(O[5]C[5]){1|O<1>,1|O<2>,2|C<3>,3|C<4>,3|H<1>}   1.4392    0.0000    1     1.4392     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5,5]-4:     C[5]-4:C[5]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5]C[5,5]C[5]H)(C[5,5]C[5]2O[5])    C[5,5](C[5]C[5,5]CH)(C[5]C[5]HO)(O[5]C[5,5])(O[5]C[5])     O[5](C[5,5]C[5,5]C[5]H)(C[5,5]C[5]2O[5]){1|O<2>,5|C<4>,5|H<1>}    C[5,5](C[5]C[5,5]CH)(C[5]C[5]HO)(O[5]C[5,5])(O[5]C[5]){4|C<4>,4|H<1>}   1.4311    0.0000    1     1.4311     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5,5]-4:     C[5]-4:C[5]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5]C[5,5]C[5]H)(C[5,5]C[5]2O[5])    C[5,5](C[5]C[5,5]HH)(C[5]C[5]HH)(O[5]C[5,5])(O[5]C[5])     O[5](C[5,5]C[5,5]C[5]H)(C[5,5]C[5]2O[5]){1|C<3>,2|C<4>,2|O<2>,6|H<1>}    C[5,5](C[5]C[5,5]HH)(C[5]C[5]HH)(O[5]C[5,5])(O[5]C[5]){1|O<2>,2|C<4>,5|H<1>}   1.4227    0.0000    1     1.4227     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5]-4:     C[5,5,6]-4:C[5]-4:O[5]-2:O-2:     Y    O[5](C[5,5]C[5,5,6]C[5]O)(C[5]C[5,6]CH)    C[5,5](C[5,5,6]C[5,6]C[5]O[6])(C[5]C[5]HH)(O[5]C[5])(OH)     O[5](C[5,5]C[5,5,6]C[5]O)(C[5]C[5,6]CH){1|O<2>,3|C<4>,3|H<1>}    C[5,5](C[5,5,6]C[5,6]C[5]O[6])(C[5]C[5]HH)(O[5]C[5])(OH){1|C<3>,2|C<4>,6|H<1>}   1.4331    0.0000    2     1.4331     0.0000    2
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5]-4:     C[5,5]-4:C[5]-4:O[5]-2:O-2:     Y    O[5](C[5,5]C[5,5]C[5]O)(C[5]C[5]CC)    C[5,5](C[5,5]C[5]O[5]C)(C[5]C[5]HH)(O[5]C[5])(OH)     O[5](C[5,5]C[5,5]C[5]O)(C[5]C[5]CC){1|C<3>,1|O<2>,2|C<4>,3|H<1>}    C[5,5](C[5,5]C[5]O[5]C)(C[5]C[5]HH)(O[5]C[5])(OH){1|H<1>,1|O<1>,3|C<4>}   1.4292    0.0000    1     1.4292     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5]-4:     C[5,6]-4:C[5]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5]C[5,6]C[5]O[5])(C[5]C[5,6]CH)    C[5,5](C[5,6]C[3,6]C[5,6]C)(C[5]C[5,6]HO)(O[5]C[5,6])(O[5]C[5])     O[5](C[5,5]C[5,6]C[5]O[5])(C[5]C[5,6]CH){1|O<2>,2|H<1>,5|C<4>}    C[5,5](C[5,6]C[3,6]C[5,6]C)(C[5]C[5,6]HO)(O[5]C[5,6])(O[5]C[5]){1|O<2>,4|H<1>,6|C<4>}   1.4263    0.0000    1     1.4263     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5]-4:     C[5,6]-4:C[5]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5]C[5,6]C[5]O[5])(C[5]C[5]HH)    C[5,5](C[5,6]C[5,6,6]C[6]H)(C[5]C[5,6]HH)(O[5]C[5])2     O[5](C[5,5]C[5,6]C[5]O[5])(C[5]C[5]HH){3|C<4>,5|H<1>}    C[5,5](C[5,6]C[5,6,6]C[6]H)(C[5]C[5,6]HH)(O[5]C[5])2{1|C<3>,3|C<4>,7|H<1>}   1.4326    0.0086    4     1.4326     0.0086    4
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5]-4:     C[5,6]-4:C[5]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5]C[5,6]C[5]O[5])(C[5]C[5]HH)    C[5,5](C[5,6]C[5,6]C[6]C)(C[5]C[5]HH)(O[5]C[5])2     O[5](C[5,5]C[5,6]C[5]O[5])(C[5]C[5]HH){4|C<4>,4|H<1>}    C[5,5](C[5,6]C[5,6]C[6]C)(C[5]C[5]HH)(O[5]C[5])2{1|C<3>,1|C<4>,9|H<1>}   1.4297    0.0026    4     1.4311     0.0033    9
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5]-4:     C[5,6]-4:C[5]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5]C[5,6]C[5]O[5])(C[5]C[5]HH)    C[5,5](C[5,6]C[5,6]C[6]C)(C[5]C[5]HH)(O[5]C[5])2     O[5](C[5,5]C[5,6]C[5]O[5])(C[5]C[5]HH){4|C<4>,4|H<1>}    C[5,5](C[5,6]C[5,6]C[6]C)(C[5]C[5]HH)(O[5]C[5])2{2|C<3>,9|H<1>}   1.4376    0.0000    1     1.4311     0.0033    9
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5]-4:     C[5,6]-4:C[5]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5]C[5,6]C[5]O[5])(C[5]C[5]HH)    C[5,5](C[5,6]C[5,6]C[6]C)(C[5]C[5]HH)(O[5]C[5])2     O[5](C[5,5]C[5,6]C[5]O[5])(C[5]C[5]HH){4|C<4>,4|H<1>}    C[5,5](C[5,6]C[5,6]C[6]C)(C[5]C[5]HH)(O[5]C[5])2{2|C<4>,9|H<1>}   1.4308    0.0025    4     1.4311     0.0033    9
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5]C[5]2O[5])(C[5]C[5]CH)    C[5,5](C[5]C[5]HH)2(O[5]C[5])2     O[5](C[5,5]C[5]2O[5])(C[5]C[5]CH){3|C<4>,5|H<1>}    C[5,5](C[5]C[5]HH)2(O[5]C[5])2{2|C<4>,6|H<1>}   1.4322    0.0000    1     1.4322     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,5]-4:C[5]-4:     C[5]-4:C[5]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,5]C[5]2O[5])(C[5]C[5]HH)    C[5,5](C[5]C[5]CH)(C[5]C[5]HH)(O[5]C[5])2     O[5](C[5,5]C[5]2O[5])(C[5]C[5]HH){3|C<4>,5|H<1>}    C[5,5](C[5]C[5]CH)(C[5]C[5]HH)(O[5]C[5])2{1|C<3>,2|C<4>,5|H<1>}   1.4342    0.0000    1     1.4342     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,6,6]-4:C[5]-4:     C[3x6]-4:C[6,6]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,6,6]C[3x6]C[6,6]O[5])(C[5]C[5]HH)    C[5,6,6](C[3x6]C[6,6]2C)(C[6,6]C[3x6]HH)(O[5]C[5])2     O[5](C[5,6,6]C[3x6]C[6,6]O[5])(C[5]C[5]HH){1|C<3>,3|C<4>,4|H<1>}    C[5,6,6](C[3x6]C[6,6]2C)(C[6,6]C[3x6]HH)(O[5]C[5])2{1|C<3>,2|C<4>,7|H<1>}   1.4340    0.0000    2     1.4340     0.0000    2
358    474     4:4:    4:4:2:2:    C[5,6]-4:C[5,5]-4:     C[5,6]-4:C[6]-4:N[5]-2:O[5]-2:     Y    O[5](C[5,6]C[5,6]C[6]N[5])(C[5,5]C[5,5]C[5]H)    C[5,6](C[5,6]C[6]N[5]O[5])(C[6]C[6]HH)(N[5]C[5,5])(O[5]C[5,5])     O[5](C[5,6]C[5,6]C[6]N[5])(C[5,5]C[5,5]C[5]H){1|N<2>,1|O<2>,2|C<3>,2|C<4>,5|H<1>}    C[5,6](C[5,6]C[6]N[5]O[5])(C[6]C[6]HH)(N[5]C[5,5])(O[5]C[5,5]){1|C<3>,4|C<4>,6|H<1>}   1.4363    0.0040    2     1.4363     0.0040    2
358    474     4:4:    4:4:2:2:    C[5,6]-4:C[5,5]-4:     C[5]-4:C[6]-4:O[5]-2:O[6]-2:     Y    O[5](C[5,6]C[5]C[6]O[6])(C[5,5]C[5,5]C[5]H)    C[5,6](C[5]C[5,5]CH)(C[6]C[6]HH)(O[5]C[5,5])(O[6]C[6])     O[5](C[5,6]C[5]C[6]O[6])(C[5,5]C[5,5]C[5]H){5|C<4>,6|H<1>}    C[5,6](C[5]C[5,5]CH)(C[6]C[6]HH)(O[5]C[5,5])(O[6]C[6]){3|C<4>,6|H<1>}   1.4219    0.0000    1     1.4219     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,6]-4:C[5,6]-4:     C[5,5,6]-4:C[5,5]-4:O[5,6]-2:O-2:     Y    O[5,6](C[5,6]C[5,5,6]C[5,5]O)(C[5,6]C[5,5]C[6]H)    C[5,6](C[5,5,6]C[5,5]C[5,6]O[5])(C[5,5]C[5,5]O[5]C)(O[5,6]C[5,6])(OH)     O[5,6](C[5,6]C[5,5,6]C[5,5]O)(C[5,6]C[5,5]C[6]H){1|C<3>,2|O<2>,3|C<4>,3|H<1>}    C[5,6](C[5,5,6]C[5,5]C[5,6]O[5])(C[5,5]C[5,5]O[5]C)(O[5,6]C[5,6])(OH){1|O<2>,2|C<3>,4|C<4>,4|H<1>}   1.4321    0.0000    1     1.4321     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,6]-4:C[5,6]-4:     C[5,6,6]-4:C[6]-4:O[5]-2:O-2:     Y    O[5](C[5,6]C[5,6,6]C[6]O)(C[5,6]O[5,6]C[6]C)    C[5,6](C[5,6,6]C[3x6]O[5,6]C)(C[6]C[6,6]HH)(O[5]C[5,6])(OH)     O[5](C[5,6]C[5,6,6]C[6]O)(C[5,6]O[5,6]C[6]C){4|C<4>,4|H<1>}    C[5,6](C[5,6,6]C[3x6]O[5,6]C)(C[6]C[6,6]HH)(O[5]C[5,6])(OH){1|C<3>,1|O<2>,5|C<4>}   1.4323    0.0000    1     1.4323     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,6]-4:C[5,6]-4:     C[6]-4:C[6]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,6]C[5,6]C[6]H)(C[5,6]C[6]2O[5])    C[5,6](C[6]C[6]CH)(C[6]C[6]HH)(O[5]C[5,6])2     O[5](C[5,6]C[5,6]C[6]H)(C[5,6]C[6]2O[5]){1|C<3>,4|C<4>,6|H<1>}    C[5,6](C[6]C[6]CH)(C[6]C[6]HH)(O[5]C[5,6])2{1|C<3>,3|C<4>,5|H<1>}   1.4294    0.0000    1     1.4294     0.0000    1
358    474     4:4:    4:4:2:2:    C[5,6]-4:C[5,6]-4:     C[6]-4:C[6]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,6]C[5,6]C[6]H)(C[5,6]C[6]2O[5])    C[5,6](C[6]C[6]HH)2(O[5]C[5,6])2     O[5](C[5,6]C[5,6]C[6]H)(C[5,6]C[6]2O[5]){1|O<2>,4|C<4>,6|H<1>}    C[5,6](C[6]C[6]HH)2(O[5]C[5,6])2{3|C<4>,6|H<1>}   1.4280    0.0039    2     1.4280     0.0039    2
358    474     4:4:    4:4:2:2:    C[5,6]-4:C[5,6]-4:     C[6]-4:C[6]-4:O[5]-2:O[5]-2:     Y    O[5](C[5,6]C[6]2O[5])(C[5,6]C[5,6]2H)    C[5,6](C[6]C[6]HH)2(O[5]C[5,6])2     O[5](C[5,6]C[6]2O[5])(C[5,6]C[5,6]2H){1|O<2>,4|C<4>,6|H<1>}    C[5,6](C[6]C[6]HH)2(O[5]C[5,6])2{3|C<4>,6|H<1>}   1.4381    0.0054    4     1.4381     0.0054    4
