818    930     SP2_SP2    N    4:3:3:    3:3:4:    C[5]-4:C[5]-3:C-3:     C[6a]-3:C[5]-3:C-4:     C[5](C[5]C[6a]C[5]O)(C[5]O[5]O)(CC[6a]C)    C(C[6a]C[6a]2)(C[5]C[5]2)(CH3)     C[5](C[5]C[6a]C[5]O)(C[5]O[5]O)(CC[6a]C){2|C<3>,2|H<1>}    C(C[6a]C[6a]2)(C[5]C[5]2)(CH3)   1.3282    0.0000    2     1.3282     0.0000    2
818    930     SP2_SP2    N    4:3:3:    3:3:4:    C[5]-4:C[5]-3:C-3:     C[6a]-3:C[5]-3:C-4:     C[5](C[5]N[5]HH)(C[5]C[5]C)(CC[6a]C)    C(C[6a]C[6a]2)(C[5]C[5]2)(CH3)     C[5](C[5]N[5]HH)(C[5]C[5]C)(CC[6a]C){1|S<4>,2|H<1>}    C(C[6a]C[6a]2)(C[5]C[5]2)(CH3)   1.3430    0.0000    1     1.3430     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:3:4:    C[5]-4:C[5]-3:C-3:     C[6a]-3:C[5]-3:P-4:     C[5](C[5]C[5]HH)(C[5]C[5]C)(CC[6a]P)    C(C[6a]C[6a]2)(C[5]C[5]2)(PC[6a]2O)     C[5](C[5]C[5]HH)(C[5]C[5]C)(CC[6a]P){2|C<3>,2|H<1>}    C(C[6a]C[6a]2)(C[5]C[5]2)(PC[6a]2O)   1.3536    0.0000    1     1.3536     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[4,5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[4,5]C[4,5,6]C[4]H)(C[5]N[5,6]H)(CCO)    C(C[5]C[4,5]C[5])(CH3)(O)     C[5](C[4,5]C[4,5,6]C[4]H)(C[5]N[5,6]H)(CCO){1|C<3>,2|C<4>,2|H<1>}    C(C[5]C[4,5]C[5])(CH3)(O)   1.4210    0.0000    1     1.4210     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,5,6]-4:C[5,6]-3:C-3:     C[5,6]-3:C-4:O-1:     C[5,6](C[5,5,6]C[5,5]C[5,6]H)(C[5,6]C[5,5,6]H)(CCO)    C(C[5,6]C[5,5,6]C[5,6])(CH3)(O)     C[5,6](C[5,5,6]C[5,5]C[5,6]H)(C[5,6]C[5,5,6]H)(CCO){1|B<6>,1|C<3>,3|H<1>}    C(C[5,6]C[5,5,6]C[5,6])(CH3)(O)   1.4728    0.0000    1     1.4728     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,5,6]-4:C[5,6]-3:C-3:     C[5,6]-3:C[6]-4:O-1:     C[5,6](C[5,5,6]C[5,6]O[5,5]C)(C[5,6]C[5,5,6]C)(CC[6]O)    C(C[5,6]C[5,5,6]C[5,6])(C[6]C[6]2H)(O)     C[5,6](C[5,5,6]C[5,6]O[5,5]C)(C[5,6]C[5,5,6]C)(CC[6]O){1|C<3>,2|H<1>}    C(C[5,6]C[5,5,6]C[5,6])(C[6]C[6]2H)(O)   1.4953    0.0000    1     1.4953     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5,5,6]C[5,5]C[5,6]C[6])(C[5]N[5]O)(CCH)    C(C[5]C[5,5,6]C[5])(CH3)(H)     C[5](C[5,5,6]C[5,5]C[5,6]C[6])(C[5]N[5]O)(CCH){1|Ru<10>,2|H<1>,5|C<4>}    C(C[5]C[5,5,6]C[5])(CH3)(H)   1.3354    0.0000    1     1.3354     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5,5,6]C[5,5,6]C[5]C[6])(C[5]O[5]C)(CCO)    C(C[5]C[5,5,6]C[5])(CH3)(O)     C[5](C[5,5,6]C[5,5,6]C[5]C[6])(C[5]O[5]C)(CCO){1|C<3>,1|C<4>,3|H<1>,3|O<2>}    C(C[5]C[5,5,6]C[5])(CH3)(O)   1.4690    0.0000    2     1.4690     0.0000    2
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,5]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5,5]C[5,5]C[5]H)(C[5]C[5]O)(CCH)    C(C[5]C[5,5]C[5])(CCHH)(H)     C[5](C[5,5]C[5,5]C[5]H)(C[5]C[5]O)(CCH){2|C<4>,5|H<1>}    C(C[5]C[5,5]C[5])(CCHH)(H)   1.2963    0.0000    2     1.2963     0.0000    2
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,5]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5,5]C[5,5]O[5]H)(C[5]O[5]O)(CCH)    C(C[5]C[5,5]C[5])(CH3)(H)     C[5](C[5,5]C[5,5]O[5]H)(C[5]O[5]O)(CCH){1|H<1>,2|C<4>}    C(C[5]C[5,5]C[5])(CH3)(H)   1.3171    0.0132    7     1.3171     0.0132    7
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]O)(CCH)    C(C[5]C[5,6]C[5])(CH3)(H)     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]O)(CCH){2|C<4>,5|H<1>}    C(C[5]C[5,6]C[5])(CH3)(H)   1.3360    0.0122    2     1.3345     0.0090    3
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]O)(CCH)    C(C[5]C[5,6]C[5])(CH3)(H)     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]O)(CCH){3|C<4>,4|H<1>}    C(C[5]C[5,6]C[5])(CH3)(H)   1.3315    0.0000    1     1.3345     0.0090    3
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]H)(CCO)    C(C[5]C[5,6]C[5])(CH3)(O)     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]H)(CCO){1|C<3>,1|C<4>,5|H<1>}    C(C[5]C[5,6]C[5])(CH3)(O)   1.4656    0.0000    1     1.4733     0.0059    8
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]H)(CCO)    C(C[5]C[5,6]C[5])(CH3)(O)     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]H)(CCO){1|O<2>,2|C<4>,4|H<1>}    C(C[5]C[5,6]C[5])(CH3)(O)   1.4722    0.0000    1     1.4733     0.0059    8
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]H)(CCO)    C(C[5]C[5,6]C[5])(CH3)(O)     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]H)(CCO){2|C<4>,5|H<1>}    C(C[5]C[5,6]C[5])(CH3)(O)   1.4748    0.0059    6     1.4733     0.0059    8
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5,6]C[5,6]C[6]H)(C[5]O[5]C)(CCO)    C(C[5]C[5,6]C[5])(CH3)(O)     C[5](C[5,6]C[5,6]C[6]H)(C[5]O[5]C)(CCO){1|C<3>,1|O<2>,3|H<1>}    C(C[5]C[5,6]C[5])(CH3)(O)   1.4544    0.0000    1     1.4544     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5,6]C[5,6]C[6]O)(C[5]C[5]H)(CCO)    C(C[5]C[5,6]C[5])(CH3)(O)     C[5](C[5,6]C[5,6]C[6]O)(C[5]C[5]H)(CCO){1|C<3>,2|C<4>,4|H<1>}    C(C[5]C[5,6]C[5])(CH3)(O)   1.4756    0.0000    1     1.4756     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:Cl-1:     C[5](C[5]C[5]CH)(C[5]N[5]O)(CClC)    C(C[5]C[5]2)(CH3)(Cl)     C[5](C[5]C[5]CH)(C[5]N[5]O)(CClC){1|S<4>,2|H<1>}    C(C[5]C[5]2)(CH3)(Cl)   1.3304    0.0028    4     1.3304     0.0028    4
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5]C[5]CC)(C[5]C[5]O)(CCH)    C(C[5]C[5]2)(CC[5]CO)(H)     C[5](C[5]C[5]CC)(C[5]C[5]O)(CCH){1|C<4>,3|H<1>}    C(C[5]C[5]2)(CC[5]CO)(H)   1.3294    0.0000    1     1.3294     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5]C[5]HH)(C[5]C[5]2)(CCH)    C(C[5]C[5]2)(CCHH)(H)     C[5](C[5]C[5]HH)(C[5]C[5]2)(CCH){1|H<1>,1|O<1>,1|O<2>,2|C<4>}    C(C[5]C[5]2)(CCHH)(H)   1.3258    0.0000    2     1.3258     0.0000    2
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5]C[5]HH)(C[5]C[5]H)(CCH)    C(C[5]C[5]2)(CHHN)(H)     C[5](C[5]C[5]HH)(C[5]C[5]H)(CCH){1|C<4>,2|H<1>}    C(C[5]C[5]2)(CHHN)(H)   1.3188    0.0000    1     1.3188     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5]C[5]HH)(C[5]C[5]O)(CCH)    C(C[5]C[5]2)(CH3)(H)     C[5](C[5]C[5]HH)(C[5]C[5]O)(CCH){1|C<4>,3|H<1>}    C(C[5]C[5]2)(CH3)(H)   1.3476    0.0230    2     1.3476     0.0230    2
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5]C[5]HO)(C[5]O[5]O)(CCH)    C(C[5]C[5]2)(CC[6]HH)(H)     C[5](C[5]C[5]HO)(C[5]O[5]O)(CCH){2|H<1>}    C(C[5]C[5]2)(CC[6]HH)(H)   1.3277    0.0094    3     1.3277     0.0094    3
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5]N[5]HH)(C[5]C[5]C)(CCH)    C(C[5]C[5]2)(CH3)(H)     C[5](C[5]N[5]HH)(C[5]C[5]C)(CCH){1|S<4>,2|H<1>}    C(C[5]C[5]2)(CH3)(H)   1.3338    0.0000    1     1.3338     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5]O[5]HH)(C[5]C[5]S)(CCH)    C(C[5]C[5]2)(CCHH)(H)     C[5](C[5]O[5]HH)(C[5]C[5]S)(CCH){1|C<4>}    C(C[5]C[5]2)(CCHH)(H)   1.3109    0.0000    1     1.3109     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5]C[5,5]C[6a]H)(C[5]C[5,5]H)(CCO)    C(C[5]C[5]2)(CH3)(O)     C[5](C[5]C[5,5]C[6a]H)(C[5]C[5,5]H)(CCO){2|H<1>,4|C<3>}    C(C[5]C[5]2)(CH3)(O)   1.4692    0.0000    1     1.4692     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5]C[5,6]CH)(C[5]C[5,6]H)(CCO)    C(C[5]C[5]2)(CCCH)(O)     C[5](C[5]C[5,6]CH)(C[5]C[5,6]H)(CCO){1|C<3>,1|C<4>,2|H<1>}    C(C[5]C[5]2)(CCCH)(O)   1.4691    0.0000    1     1.4691     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5]C[5,6]HH)(C[5]O[5]C)(CCO)    C(C[5]C[5]2)(CH3)(O)     C[5](C[5]C[5,6]HH)(C[5]O[5]C)(CCO){2|C<3>}    C(C[5]C[5]2)(CH3)(O)   1.4640    0.0000    1     1.4640     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5]C[5,6a]HH)(C[5]C[5,6a]N)(CCO)    C(C[5]C[5]2)(CH3)(O)     C[5](C[5]C[5,6a]HH)(C[5]C[5,6a]N)(CCO){2|C<3>}    C(C[5]C[5]2)(CH3)(O)   1.4196    0.0000    1     1.4196     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5]C[5]CN)(C[5]O[5]C)(CCO)    C(C[5]C[5]2)(CH3)(O)     C[5](C[5]C[5]CN)(C[5]O[5]C)(CCO){1|C<4>,1|O<2>}    C(C[5]C[5]2)(CH3)(O)   1.4505    0.0000    1     1.4505     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5]C[5]CO)(C[5]O[5]C)(CCO)    C(C[5]C[5]2)(CH3)(O)     C[5](C[5]C[5]CO)(C[5]O[5]C)(CCO){1|C<4>,1|O<2>}    C(C[5]C[5]2)(CH3)(O)   1.4411    0.0000    1     1.4411     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5]C[5]HH)(C[5]N[5]C)(CCO)    C(C[5]C[5]2)(CH3)(O)     C[5](C[5]C[5]HH)(C[5]N[5]C)(CCO){1|H<1>,1|O<1>}    C(C[5]C[5]2)(CH3)(O)   1.4588    0.0000    1     1.4588     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5]C[5]HH)(C[5]O[5]O)(CCO)    C(C[5]C[5]2)(CH3)(O)     C[5](C[5]C[5]HH)(C[5]O[5]O)(CCO){2|H<1>}    C(C[5]C[5]2)(CH3)(O)   1.4037    0.0250    2     1.4037     0.0250    2
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5]C[6a]C[5]H)(C[5]O[5]C)(CCO)    C(C[5]C[5]2)(CH3)(O)     C[5](C[5]C[6a]C[5]H)(C[5]O[5]C)(CCO){1|H<1>,3|C<3>}    C(C[5]C[5]2)(CH3)(O)   1.4646    0.0000    1     1.4646     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-1:     C[5](C[5]N[5]HH)(C[5]C[5]C)(CCO)    C(C[5]C[5]2)(CH3)(O)     C[5](C[5]N[5]HH)(C[5]C[5]C)(CCO){1|S<4>,2|H<1>}    C(C[5]C[5]2)(CH3)(O)   1.4906    0.0000    1     1.4906     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:P-4:H-1:     C[5](C[5]C[5]FF)(C[5]C[5]F)(CHP)    C(C[5]C[5]2)(PC[6a]3)(H)     C[5](C[5]C[5]FF)(C[5]C[5]F)(CHP){1|C<3>,2|F<1>}    C(C[5]C[5]2)(PC[6a]3)(H)   1.3825    0.0021    2     1.3771     0.0096    3
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:C[5]-3:C-3:     C[5]-3:P-4:H-1:     C[5](C[5]C[5]FF)(C[5]C[5]F)(CHP)    C(C[5]C[5]2)(PC[6a]3)(H)     C[5](C[5]C[5]FF)(C[5]C[5]F)(CHP){1|O<1>,2|F<1>}    C(C[5]C[5]2)(PC[6a]3)(H)   1.3661    0.0000    1     1.3771     0.0096    3
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:N[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5]C[5,6a]HP)(N[5]C[5,6a]C)(CCH)    C(C[5]C[5]N[5])(CH3)(H)     C[5](C[5]C[5,6a]HP)(N[5]C[5,6a]C)(CCH){2|C<3>}    C(C[5]C[5]N[5])(CH3)(H)   1.3171    0.0000    1     1.3171     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:N[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](C[5]C[6]O[5]O)(N[5]C[5]H)(CCH)    C(C[5]C[5]N[5])(CC3)(H)     C[5](C[5]C[6]O[5]O)(N[5]C[5]H)(CCH){1|H<1>,1|O<1>,2|C<4>}    C(C[5]C[5]N[5])(CC3)(H)   1.3249    0.0000    2     1.3249     0.0000    2
818    930     SP2_SP2    N    4:3:3:    3:4:1:    C[5]-4:N[5]-3:C-3:     C[5]-3:S-4:H-1:     C[5](C[5]C[5,6]HH)(N[5]C[5,6]C)(CHS)    C(C[5]C[5]N[5])(SC[6a]OO)(H)     C[5](C[5]C[5,6]HH)(N[5]C[5,6]C)(CHS){2|C<3>,2|H<1>}    C(C[5]C[5]N[5])(SC[6a]OO)(H)   1.3358    0.0000    1     1.3358     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:1:    P[5]-4:P[5]-3:C-3:     C[5]-3:C-4:H-1:     C[5](P[5]C[6a]C[5]C)(P[5]C[6a]C[5])(CCH)    C(C[5]P[5]2)(CC3)(H)     C[5](P[5]C[6a]C[5]C)(P[5]C[6a]C[5])(CCH){1|Al<4>,1|C<4>,4|C<3>}    C(C[5]P[5]2)(CC3)(H)   1.3261    0.0000    1     1.3261     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5,5,6,6]-4:C[5]-3:C-3:     C[5]-3:C-4:O-2:     C[5](C[5,5,6,6]C[5,5,3x6]O[6,6]C[5])(C[5]O[5]O)(CCO)    C(C[5]C[5,5,6,6]C[5])(CCCH)(OH)     C[5](C[5,5,6,6]C[5,5,3x6]O[6,6]C[5])(C[5]O[5]O)(CCO){1|C<3>,1|H<1>,4|C<4>}    C(C[5]C[5,5,6,6]C[5])(CCCH)(OH)   1.3580    0.0086    4     1.3580     0.0086    4
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:N-2:     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]H)(CCN)    C(C[5]C[5,6]C[5])(CH3)(NO)     C[5](C[5,6]C[5,6]C[6]C)(C[5]C[5]H)(CCN){1|C<3>,1|C<4>,5|H<1>}    C(C[5]C[5,6]C[5])(CH3)(NO)   1.4650    0.0000    1     1.4650     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:O-2:     C[5](C[5,6]C[5]C[6]2)(C[5]N[5]O)(CCO)    C(C[5]C[5,6]C[5])(CH3)(OC)     C[5](C[5,6]C[5]C[6]2)(C[5]N[5]O)(CCO){1|C<4>,2|C<3>,4|H<1>}    C(C[5]C[5,6]C[5])(CH3)(OC)   1.3386    0.0000    2     1.3408     0.0039    3
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:O-2:     C[5](C[5,6]C[5]C[6]2)(C[5]N[5]O)(CCO)    C(C[5]C[5,6]C[5])(CH3)(OC)     C[5](C[5,6]C[5]C[6]2)(C[5]N[5]O)(CCO){1|Ru<10>,3|C<4>,4|H<1>}    C(C[5]C[5,6]C[5])(CH3)(OC)   1.3453    0.0000    1     1.3408     0.0039    3
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:N-2:     C[5](C[5]C[5,6]HH)(C[5]C[5,6]H)(CCN)    C(C[5]C[5]2)(CH3)(NN)     C[5](C[5]C[5,6]HH)(C[5]C[5,6]H)(CCN){1|C<3>,1|C<4>,2|H<1>}    C(C[5]C[5]2)(CH3)(NN)   1.4570    0.0000    1     1.4570     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:N-2:     C[5](C[5]C[5]CO)(C[5]C[5]H)(CCN)    C(C[5]C[5]2)(CH3)(NN)     C[5](C[5]C[5]CO)(C[5]C[5]H)(CCN){1|C<3>,1|C<4>,2|H<1>}    C(C[5]C[5]2)(CH3)(NN)   1.4556    0.0000    1     1.4556     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-2:     C[5](C[5]C[5,5]CC)(C[5]C[5,5]O)(CCO)    C(C[5]C[5]2)(CCCH)(OH)     C[5](C[5]C[5,5]CC)(C[5]C[5,5]O)(CCO){1|C<3>,3|C<4>}    C(C[5]C[5]2)(CCCH)(OH)   1.3687    0.0000    1     1.3687     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-2:     C[5](C[5]C[5]CC)(C[5]C[5]O)(CCO)    C(C[5]C[5]2)(CCHH)(OH)     C[5](C[5]C[5]CC)(C[5]C[5]O)(CCO){1|C<4>,3|H<1>}    C(C[5]C[5]2)(CCHH)(OH)   1.3744    0.0000    1     1.3744     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-2:     C[5](C[5]C[5]CH)(C[5]O[5]O)(CCO)    C(C[5]C[5]2)(CH3)(OP)     C[5](C[5]C[5]CH)(C[5]O[5]O)(CCO){2|H<1>}    C(C[5]C[5]2)(CH3)(OP)   1.3322    0.0000    1     1.3322     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-2:     C[5](C[5]C[6a]C[5]H)(C[5]N[5]O)(CCO)    C(C[5]C[5]2)(CH3)(OH)     C[5](C[5]C[6a]C[5]H)(C[5]N[5]O)(CCO){1|S<4>,2|C<3>,2|H<1>}    C(C[5]C[5]2)(CH3)(OH)   1.3345    0.0000    1     1.3345     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:2:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:O-2:     C[5](C[5]C[6a]C[5]H)(C[5]S[5]S)(CCO)    C(C[5]C[5]2)(CH3)(OH)     C[5](C[5]C[6a]C[5]H)(C[5]S[5]S)(CCO){1|C<4>,3|C<3>}    C(C[5]C[5]2)(CH3)(OH)   1.3722    0.0000    2     1.3722     0.0000    2
818    930     SP2_SP2    N    4:3:3:    3:4:3:    C[5,5]-4:N[5]-3:C-3:     C[5]-3:C-4:C-3:     C[5](C[5,5]C[5]N[5]2)(N[5]C[6a]C[5])(CCC)    C(C[5]C[5,5]N[5])(CH3)(COO)     C[5](C[5,5]C[5]N[5]2)(N[5]C[6a]C[5])(CCC){1|C<4>,1|N<2>,6|C<3>}    C(C[5]C[5,5]N[5])(CH3)(COO)   1.3389    0.0000    1     1.3405     0.0044    4
818    930     SP2_SP2    N    4:3:3:    3:4:3:    C[5,5]-4:N[5]-3:C-3:     C[5]-3:C-4:C-3:     C[5](C[5,5]C[5]N[5]2)(N[5]C[6a]C[5])(CCC)    C(C[5]C[5,5]N[5])(CH3)(COO)     C[5](C[5,5]C[5]N[5]2)(N[5]C[6a]C[5])(CCC){1|H<1>,2|C<4>,5|C<3>}    C(C[5]C[5,5]N[5])(CH3)(COO)   1.3431    0.0000    1     1.3405     0.0044    4
818    930     SP2_SP2    N    4:3:3:    3:4:3:    C[5,5]-4:N[5]-3:C-3:     C[5]-3:C-4:C-3:     C[5](C[5,5]C[5]N[5]2)(N[5]C[6a]C[5])(CCC)    C(C[5]C[5,5]N[5])(CH3)(COO)     C[5](C[5,5]C[5]N[5]2)(N[5]C[6a]C[5])(CCC){1|H<1>,3|C<4>,5|C<3>}    C(C[5]C[5,5]N[5])(CH3)(COO)   1.3448    0.0000    1     1.3405     0.0044    4
818    930     SP2_SP2    N    4:3:3:    3:4:3:    C[5,5]-4:N[5]-3:C-3:     C[5]-3:C-4:C-3:     C[5](C[5,5]C[5]N[5]2)(N[5]C[6a]C[5])(CCC)    C(C[5]C[5,5]N[5])(CH3)(COO)     C[5](C[5,5]C[5]N[5]2)(N[5]C[6a]C[5])(CCC){3|C<4>,5|C<3>}    C(C[5]C[5,5]N[5])(CH3)(COO)   1.3351    0.0000    1     1.3405     0.0044    4
818    930     SP2_SP2    N    4:3:3:    3:4:3:    C[5,5]-4:N[5]-3:C-3:     C[5]-3:C-4:C-3:     C[5](C[5,5]C[5]N[5]S[5])(N[5]C[6a]C[5])(CCC)    C(C[5]C[5,5]N[5])(CH3)(COO)     C[5](C[5,5]C[5]N[5]S[5])(N[5]C[6a]C[5])(CCC){1|N<2>,2|C<4>,5|C<3>}    C(C[5]C[5,5]N[5])(CH3)(COO)   1.3560    0.0014    2     1.3560     0.0014    2
818    930     SP2_SP2    N    4:3:3:    3:4:3:    C[5,6]-4:C[5]-3:C-3:     C[5]-3:C-4:C-3:     C[5](C[5,6]C[5]C[6]2)(C[5]C[5]H)(CCC)    C(C[5]C[5,6]C[5])(CCHH)(CHH)     C[5](C[5,6]C[5]C[6]2)(C[5]C[5]H)(CCC){3|C<4>,7|H<1>}    C(C[5]C[5,6]C[5])(CCHH)(CHH)   1.4720    0.0009    4     1.4720     0.0009    4
818    930     SP2_SP2    N    4:3:3:    3:4:3:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:C-3:     C[5](C[5]C[5,6a]P[6]H)(C[5]C[5,6a]C)(CCC)    C(C[5]C[5]2)(CH3)(CHH)     C[5](C[5]C[5,6a]P[6]H)(C[5]C[5,6a]C)(CCC){1|O<1>,2|C<3>,2|O<2>}    C(C[5]C[5]2)(CH3)(CHH)   1.4850    0.0000    1     1.4850     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:3:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:C-3:     C[5](C[5]C[5]2H)(C[5]C[5]H)(CCC)    C(C[5]C[5]2)(CH3)(CCH)     C[5](C[5]C[5]2H)(C[5]C[5]H)(CCC){2|C<4>,2|O<2>,3|H<1>}    C(C[5]C[5]2)(CH3)(CCH)   1.4701    0.0000    1     1.4701     0.0000    1
818    930     SP2_SP2    N    4:3:3:    3:4:3:    C[5]-4:C[5]-3:C-3:     C[5]-3:C-4:C-3:     C[5](C[5]C[6a]O[5]H)(C[5]C[5]C)(CCC)    C(C[5]C[5]2)(CBrHH)(CCH)     C[5](C[5]C[6a]O[5]H)(C[5]C[5]C)(CCC){1|O<1>,2|C<3>}    C(C[5]C[5]2)(CBrHH)(CCH)   1.4573    0.0000    1     1.4573     0.0000    1
