762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[5]-3:N-3:     N    C[6a](C[6a]C[6a]H)2(CC[5]N)    C(C[6a]C[6a]2)(C[5]C[5]2)(NCH)     C[6a](C[6a]C[6a]H)2(CC[5]N){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(C[5]C[5]2)(NCH)   1.4860    0.0056    13     1.4860     0.0056    13
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[5]-3:N-3:     N    C[6a](C[6a]C[6a]H)2(CC[5]N)    C(C[6a]C[6a]2)(C[5]C[5]2)(NC[3]H)     C[6a](C[6a]C[6a]H)2(CC[5]N){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(C[5]C[5]2)(NC[3]H)   1.4867    0.0000    1     1.4867     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[5]-3:N-3:     N    C[6a](C[6a]C[6a]H)2(CC[5]N)    C(C[6a]C[6a]2)(C[5]C[5]2)(NC[6a]H)     C[6a](C[6a]C[6a]H)2(CC[5]N){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(C[5]C[5]2)(NC[6a]H)   1.4858    0.0066    29     1.4858     0.0066    29
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[5]-3:N-3:     N    C[6a](C[6a]C[6a]H)2(CC[5]N)    C(C[6a]C[6a]2)(C[5]C[5]2)(NHN)     C[6a](C[6a]C[6a]H)2(CC[5]N){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(C[5]C[5]2)(NHN)   1.4776    0.0000    1     1.4776     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6]-3:C-3:     N    C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]H)(CC[6]C)    C(C[6a]C[6a]2)(C[6]C[6]2)(COO)     C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]H)(CC[6]C){1|H<1>,2|C<3>}    C(C[6a]C[6a]2)(C[6]C[6]2)(COO)   1.4732    0.0000    1     1.4732     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6]C)    C(C[6a]C[6a]2)(C[6]C[6]2)(CCH)     C[6a](C[6a]C[6a]H)2(CC[6]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(C[6]C[6]2)(CCH)   1.4939    0.0000    1     1.4939     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6]C)    C(C[6a]C[6a]2)(C[6]C[6]2)(CC[6a]C)     C[6a](C[6a]C[6a]H)2(CC[6]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(C[6]C[6]2)(CC[6a]C)   1.4910    0.0000    1     1.4910     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6]-3:C[6]-3:     N    C[6a](C[6a]C[6a]H)2(CC[6]2)    C(C[6a]C[6a]2)(C[6]C[6]2)2     C[6a](C[6a]C[6a]H)2(CC[6]2){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(C[6]C[6]2)2   1.5006    0.0000    1     1.5006     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6]-3:N-3:     N    C[6a](C[6a]C[6a]H)2(CC[6]N)    C(C[6a]C[6a]2)(C[6]C[6]2)(NCH)     C[6a](C[6a]C[6a]H)2(CC[6]N){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)(C[6]C[6]2)(NCH)   1.4868    0.0036    2     1.4868     0.0036    2
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]2)     C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,1|C<4>,1|H<1>}    C(C[6a]C[6a]2)2(CC[6a]2)   1.4917    0.0058    3     1.4917     0.0058    3
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CHI)     C[6a](C[6a]C[5,6a]H)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)2(CHI)   1.5169    0.0000    1     1.5169     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[5a,6a]H)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CCH)     C[6a](C[6a]C[5a,6a]H)(C[6a]C[6a]H)(CC[6a]C){1|C<4>,2|C<3>}    C(C[6a]C[6a]2)2(CCH)   1.4910    0.0000    1     1.4910     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]2)     C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]H)(CC[6a]C){1|H<1>,2|C<3>}    C(C[6a]C[6a]2)2(CC[6a]2)   1.4920    0.0007    2     1.4920     0.0007    2
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CHH)     C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]H)(CC[6a]C){1|H<1>,2|C<3>}    C(C[6a]C[6a]2)2(CHH)   1.4839    0.0000    1     1.4839     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]I)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]2)     C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]I)(CC[6a]C){1|H<1>,2|C<3>}    C(C[6a]C[6a]2)2(CC[6a]2)   1.5040    0.0000    1     1.5040     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]P)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]2)     C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]P)(CC[6a]C){1|H<1>,2|C<3>}    C(C[6a]C[6a]2)2(CC[6a]2)   1.5027    0.0000    1     1.5027     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]P)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]C)     C[6a](C[6a]C[6a,6a]H)(C[6a]C[6a]P)(CC[6a]C){1|H<1>,2|C<3>}    C(C[6a]C[6a]2)2(CC[6a]C)   1.4985    0.0000    1     1.4985     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]2)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]2)     C[6a](C[6a]C[6a]2)(C[6a]C[6a]H)(CC[6a]C){2|H<1>,3|C<3>}    C(C[6a]C[6a]2)2(CC[6a]2)   1.4955    0.0024    3     1.4955     0.0024    3
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CCH)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CCH)   1.4855    0.0038    5     1.4855     0.0038    5
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[4]H)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[4]H)   1.5011    0.0000    1     1.5011     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]C)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)2(CC[6a]C)   1.4940    0.0020    3     1.4922     0.0040    4
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]C)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[6a]C)   1.4867    0.0000    1     1.4922     0.0040    4
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]H)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,1|C<4>,1|H<1>}    C(C[6a]C[6a]2)2(CC[6a]H)   1.4919    0.0000    1     1.4904     0.0083    4
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]H)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)2(CC[6a]H)   1.5013    0.0000    1     1.4904     0.0083    4
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]H)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[6a]H)   1.4842    0.0026    2     1.4904     0.0083    4
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]N)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[6a]N)   1.4880    0.0000    1     1.4880     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]O)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[6a]O)   1.4793    0.0000    1     1.4793     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CHH)     C[6a](C[6a]C[6a]C)(C[6a]C[6a]H)(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CHH)   1.4918    0.0059    3     1.4918     0.0059    3
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]C)     C[6a](C[6a]C[6a]C)2(CC[6a]C){1|C<3>,2|C<4>}    C(C[6a]C[6a]2)2(CC[6a]C)   1.5172    0.0000    1     1.5172     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C[4])(C[6a]C[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]2)     C[6a](C[6a]C[6a]C[4])(C[6a]C[6a]H)(CC[6a]C){1|C<3>,2|C<4>,3|H<1>}    C(C[6a]C[6a]2)2(CC[6a]2)   1.4939    0.0039    4     1.4939     0.0039    4
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]C[5])(C[6a]C[6a]C)(CC[6a]C)    C(C[6a]C[6a]2)2(CCH)     C[6a](C[6a]C[6a]C[5])(C[6a]C[6a]C)(CC[6a]C){1|C<3>,1|N<2>,1|O<2>,2|H<1>}    C(C[6a]C[6a]2)2(CCH)   1.4985    0.0000    1     1.4985     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]Cl)2(CC[6a]C)    C(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(CCH)     C[6a](C[6a]C[6a]Cl)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[5a,6a]C[6a])(C[6a]C[6a]2)(CCH)   1.5024    0.0000    1     1.5024     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]F)2(CC[6a]C)    C(C[6a]C[6a]2)2(CCH)     C[6a](C[6a]C[6a]F)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CCH)   1.4911    0.0000    1     1.4911     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]F)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]H)     C[6a](C[6a]C[6a]F)2(CC[6a]C){1|C<3>,2|F<1>}    C(C[6a]C[6a]2)2(CC[6a]H)   1.4781    0.0000    1     1.4781     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]2)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[6a]2)   1.4946    0.0045    5     1.4946     0.0045    5
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CC[6a]C)    C(C[6a]C[6a]2)2(CHH)     C[6a](C[6a]C[6a]H)(C[6a]C[6a]O)(CC[6a]C){1|C<4>,2|C<3>}    C(C[6a]C[6a]2)2(CHH)   1.4953    0.0029    10     1.4953     0.0029    10
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CC[6a]C)    C(C[6a]C[6a]2)2(CCH)     C[6a](C[6a]C[6a]H)(C[6a]N[6a]H)(CC[6a]C){1|C<3>,1|H<1>}    C(C[6a]C[6a]2)2(CCH)   1.4891    0.0000    1     1.4891     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[5,6a]C[6a])(C[6a]C[6a]2)(CC[6a]C[5])     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[5,6a]C[6a])(C[6a]C[6a]2)(CC[6a]C[5])   1.5050    0.0000    1     1.5050     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a,6a]C[6a])(C[6a]C[6a]2)(CCC)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a,6a]C[6a])(C[6a]C[6a]2)(CCC)   1.4955    0.0021    2     1.4955     0.0021    2
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a,6a]C[6a])(C[6a]C[6a]2)(CC[6a]2)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a,6a]C[6a])(C[6a]C[6a]2)(CC[6a]2)   1.4997    0.0066    3     1.4997     0.0066    3
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a,6a]C[6a])(C[6a]C[6a]2)(CHN)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a,6a]C[6a])(C[6a]C[6a]2)(CHN)   1.4842    0.0000    1     1.4842     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CCC)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CCC)   1.4850    0.0036    7     1.4850     0.0036    7
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CCH)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,1|C<4>,1|F<1>}    C(C[6a]C[6a]2)2(CCH)   1.4954    0.0000    1     1.4870     0.0060    66
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CCH)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,1|H<1>,1|N<3>}    C(C[6a]C[6a]2)2(CCH)   1.4954    0.0000    1     1.4870     0.0060    66
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CCH)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,1|H<1>,1|O<2>}    C(C[6a]C[6a]2)2(CCH)   1.4891    0.0000    1     1.4870     0.0060    66
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CCH)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CCH)   1.4867    0.0059    63     1.4870     0.0060    66
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CCI)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CCI)   1.4890    0.0046    2     1.4890     0.0046    2
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CCO)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CCO)   1.4792    0.0000    1     1.4792     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CCP)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CCP)   1.4921    0.0055    5     1.4921     0.0055    5
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[3]H)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[3]H)   1.4915    0.0025    2     1.4915     0.0025    2
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[4]H)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[4]H)   1.4921    0.0098    3     1.4921     0.0098    3
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[5,6]H)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[5,6]H)   1.4909    0.0137    2     1.4909     0.0137    2
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[5]2)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[5]2)   1.4985    0.0030    6     1.4985     0.0030    6
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[5]C)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[5]C)   1.4912    0.0019    6     1.4912     0.0019    6
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[5]H)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[5]H)   1.4873    0.0061    11     1.4873     0.0061    11
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[5]I)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[5]I)   1.4860    0.0019    2     1.4860     0.0019    2
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[5a]H)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[5a]H)   1.4890    0.0055    5     1.4890     0.0055    5
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[5a]O)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[5a]O)   1.4903    0.0021    2     1.4903     0.0021    2
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6]Br)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[6]Br)   1.4917    0.0000    1     1.4917     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6]C)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[6]C)   1.4980    0.0000    1     1.4980     0.0000    1
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6]H)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[6]H)   1.4895    0.0071    6     1.4895     0.0071    6
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]2)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[6a]2)   1.4937    0.0057    134     1.4937     0.0057    134
762    930     3:3:3:    3:3:3:    C[6a]-3:C[6a]-3:C-3:     C[6a]-3:C[6a]-3:C-3:     N    C[6a](C[6a]C[6a]H)2(CC[6a]C)    C(C[6a]C[6a]2)2(CC[6a]B)     C[6a](C[6a]C[6a]H)2(CC[6a]C){1|C<3>,2|H<1>}    C(C[6a]C[6a]2)2(CC[6a]B)   1.4904    0.0088    5     1.4904     0.0088    5
